uuid,baked_img,name,rarity,team,team_short_name,ovr,display_position,age,bat_hand,throw_hand,weight,height,is_hitter,stamina,pitching_clutch,hits_per_bf,k_per_bf,bb_per_bf,hr_per_bf,pitch_velocity,pitch_control,pitch_movement,contact_left,contact_right,power_left,power_right,plate_vision,plate_discipline,batting_clutch,bunting_ability,drag_bunting_ability,hitting_durability,fielding_durability,fielding_ability,arm_strength,arm_accuracy,reaction_time,blocking,speed,baserunning_ability,baserunning_aggression,new_rank,year,mlb_id,season,update,date,old_rank,new_rarity,old_rarity,delta_rank,contact_right_new,contact_left_new,power_right_new,power_left_new,plate_vision_new,plate_discipline_new,batting_clutch_new,k_per_bf_new,bb_per_bf_new,hr_per_bf_new,pitching_clutch_new,stamina_new,season_gp,season_ovr_gp,season_ovr_GP,season_ovr_IP,season_ovr_H,season_ovr_ER,season_ovr_HR,season_ovr_BB,season_ovr_K,season_ovr_P,season_ovr_P/G,season_ovr_BAA,season_ovr_WHIP,season_ovr_CS%,season_ovr_R/9,season_ovr_K/9,season_ovr_BB/9,season_ovr_HR/9,season_ovr_H/9,season_ovr_K/BB,season_ovr_BABIP,season_ovr_OBA,season_ovr_SLGA,season_ovr_OPS,season_risp_gp,season_risp_GP,season_risp_IP,season_risp_H,season_risp_ER,season_risp_HR,season_risp_BB,season_risp_K,season_risp_P,season_risp_P/G,season_risp_BAA,season_risp_WHIP,season_risp_CS%,season_risp_R/9,season_risp_K/9,season_risp_BB/9,season_risp_HR/9,season_risp_H/9,season_risp_K/BB,season_risp_BABIP,season_risp_OBA,season_risp_SLGA,season_risp_OPS,3wk_gp,3wk_ovr_gp,3wk_ovr_GP,3wk_ovr_IP,3wk_ovr_H,3wk_ovr_ER,3wk_ovr_HR,3wk_ovr_BB,3wk_ovr_K,3wk_ovr_P,3wk_ovr_P/G,3wk_ovr_BAA,3wk_ovr_WHIP,3wk_ovr_CS%,3wk_ovr_R/9,3wk_ovr_K/9,3wk_ovr_BB/9,3wk_ovr_HR/9,3wk_ovr_H/9,3wk_ovr_K/BB,3wk_ovr_BABIP,3wk_ovr_OBA,3wk_ovr_SLGA,3wk_ovr_OPS,3wk_risp_gp,3wk_risp_GP,3wk_risp_IP,3wk_risp_H,3wk_risp_ER,3wk_risp_HR,3wk_risp_BB,3wk_risp_K,3wk_risp_P,3wk_risp_P/G,3wk_risp_BAA,3wk_risp_WHIP,3wk_risp_CS%,3wk_risp_R/9,3wk_risp_K/9,3wk_risp_BB/9,3wk_risp_HR/9,3wk_risp_H/9,3wk_risp_K/BB,3wk_risp_BABIP,3wk_risp_OBA,3wk_risp_SLGA,3wk_risp_OPS,1wk_gp,1wk_ovr_gp,1wk_ovr_GP,1wk_ovr_IP,1wk_ovr_H,1wk_ovr_ER,1wk_ovr_HR,1wk_ovr_BB,1wk_ovr_K,1wk_ovr_P,1wk_ovr_P/G,1wk_ovr_BAA,1wk_ovr_WHIP,1wk_ovr_CS%,1wk_ovr_R/9,1wk_ovr_K/9,1wk_ovr_BB/9,1wk_ovr_HR/9,1wk_ovr_H/9,1wk_ovr_K/BB,1wk_ovr_BABIP,1wk_ovr_OBA,1wk_ovr_SLGA,1wk_ovr_OPS,1wk_risp_gp,1wk_risp_GP,1wk_risp_IP,1wk_risp_H,1wk_risp_ER,1wk_risp_HR,1wk_risp_BB,1wk_risp_K,1wk_risp_P,1wk_risp_P/G,1wk_risp_BAA,1wk_risp_WHIP,1wk_risp_CS%,1wk_risp_R/9,1wk_risp_K/9,1wk_risp_BB/9,1wk_risp_HR/9,1wk_risp_H/9,1wk_risp_K/BB,1wk_risp_BABIP,1wk_risp_OBA,1wk_risp_SLGA,1wk_risp_OPS,ovr_ovr_GP,ovr_ovr_GS,ovr_ovr_CG,ovr_ovr_SHO,ovr_ovr_W,ovr_ovr_L,ovr_ovr_SV,ovr_ovr_SVO,ovr_ovr_HLD,ovr_ovr_IP,ovr_ovr_H,ovr_ovr_R,ovr_ovr_ER,ovr_ovr_HR,ovr_ovr_BB,ovr_ovr_K,ovr_ovr_P,ovr_ovr_ERA,ovr_ovr_WHIP,ovr_ovr_BAA,ovr_ovr_OBA,ovr_risp_GP,ovr_risp_GS,ovr_risp_CG,ovr_risp_SHO,ovr_risp_W,ovr_risp_L,ovr_risp_SV,ovr_risp_SVO,ovr_risp_HLD,ovr_risp_IP,ovr_risp_H,ovr_risp_R,ovr_risp_ER,ovr_risp_HR,ovr_risp_BB,ovr_risp_K,ovr_risp_P,ovr_risp_ERA,ovr_risp_WHIP,ovr_risp_BAA,ovr_risp_OBA
89013d8e1ded12e8068a49d8ce568da3,https://cards.theshow.com/mlb25/89013d8e1ded12e8068a49d8ce568da3-baked.webp,Ryne Stanek,Bronze,Mets,NYM,67,RP,33,R,R,226 lbs,"6'4""",False,24,47,75,64,45,67,99,61,90,0,0,0,0,2,0,0,64,0,0,73,54,88,52,42,0,25,0,1,67,2025,592773,2025,2025_1,05/02/2025,70,Bronze,Bronze,-3,0,0,0,0,2,0,0,61,39,78,42,24,14,14,53,11.33,12,6,0,6,11,158,2.9811,0.3529,1.5887,0.5316,4.7661,8.7379,4.7661,0.0,9.5322,1.8333,0.2927,0.3462,0.3478,0.694,14,11,1.33,4,0,0,2,1,29,2.6364,1.0,4.5113,0.5862,0.0,6.7669,13.5338,0.0,27.0677,0.5,0.4444,0.6,1.0,1.6,10,10,40,8.0,11,5,0,4,7,118,2.95,0.4583,1.875,0.5085,5.625,7.875,4.5,0.0,12.375,1.75,0.3438,0.3846,0.4286,0.8132,10,9,1.0,4,0,0,1,1,20,2.2222,1.3333,5.0,0.65,0.0,9.0,9.0,0.0,36.0,1.0,0.5714,0.625,1.1429,1.7679,4,4,16,2.33,7,4,0,1,1,33,2.0625,1.0,3.4335,0.6061,15.4506,3.8627,3.8627,0.0,27.0386,1.0,0.5,0.5333,0.7857,1.319,4,6,0.33,3,0,0,1,0,15,2.5,3.0,12.1212,0.5333,0.0,0.0,27.2727,0.0,81.8182,0.0,0.6,0.8,1.75,2.55,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4675,0,0,0,0,0,0,0,0,2247.9,2075,0,0,350,1475,2700,39625,0.0,1.5793,0.2054,0.354
556568d8eff535af57cf62a2c9d0832c,https://cards.theshow.com/mlb25/556568d8eff535af57cf62a2c9d0832c-baked.webp,Ryan Pressly,Bronze,Cubs,CHC,66,CP,36,R,R,207 lbs,"6'2""",False,25,87,56,53,62,74,90,66,99,0,0,0,0,2,0,0,64,0,0,62,49,59,44,39,0,24,0,0,66,2025,519151,2025,2025_1,05/02/2025,68,Bronze,Bronze,-2,0,0,0,0,2,0,0,46,56,74,104,25,13,13,54,12.0,12,3,1,7,5,151,2.7963,0.3333,1.5833,0.4702,2.25,3.75,5.25,0.75,9.0,0.7143,0.2245,0.3455,0.3542,0.6997,13,8,0.67,4,1,0,2,0,21,2.625,2.0,8.9552,0.3333,13.4328,0.0,26.8657,0.0,53.7313,0.0,0.5,0.75,1.0,1.75,6,6,20,6.0,1,0,0,1,3,51,2.55,0.0556,0.3333,0.5686,0.0,4.5,1.5,0.0,1.5,3.0,0.0588,0.1,0.1053,0.2053,6,1,0.0,1,0,0,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,2,2,7,2.0,0,0,0,1,0,24,3.4286,0.0,0.5,0.5417,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.1429,0.0,0.1429,2,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,7875,0,0,0,0,0,0,0,0,4389.1,3850,0,0,400,1525,4325,67250,0.0,1.2246,0.2124,0.3034
539a4d4573a7a9baaea42e49e12996ef,https://cards.theshow.com/mlb25/539a4d4573a7a9baaea42e49e12996ef-baked.webp,Joe Ross,Bronze,Phillies,PHI,66,RP,31,R,R,243 lbs,"6'4""",False,30,64,57,48,72,68,98,70,78,7,5,0,0,3,14,6,58,23,0,71,38,59,45,46,0,23,0,0,66,2025,605452,2025,2025_1,05/02/2025,68,Bronze,Bronze,-2,5,7,0,0,3,14,6,43,86,63,50,11,11,11,72,16.33,18,10,2,3,11,184,2.5556,0.3673,1.286,0.5489,5.5113,6.0625,1.6534,1.1023,9.9204,3.6667,0.2712,0.3194,0.4394,0.7588,11,17,2.33,8,6,0,2,2,43,2.5294,1.1429,4.2918,0.5116,23.176,7.7253,7.7253,0.0,30.9013,1.0,0.5333,0.5882,0.9286,1.5168,6,6,48,10.67,12,5,0,2,8,127,2.6458,0.375,1.3121,0.5906,4.2174,6.7479,1.687,0.0,10.1218,4.0,0.3,0.3333,0.3721,0.7054,6,15,2.0,7,5,0,2,2,38,2.5333,1.1667,4.5,0.5263,22.5,9.0,9.0,0.0,31.5,1.0,0.5385,0.6,0.9167,1.5167,2,2,16,3.67,3,1,0,1,3,41,2.5625,0.2727,1.0899,0.561,2.4523,7.3569,2.4523,0.0,7.3569,3.0,0.2308,0.3125,0.3077,0.6202,2,5,0.67,2,1,0,1,1,13,2.6,1.0,4.4776,0.4615,13.4328,13.4328,13.4328,0.0,26.8657,1.0,0.5,0.6,1.0,1.6,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2700,0,0,0,0,0,0,0,0,2881.0,3100,0,0,425,1075,2375,45900,0.0,1.4491,0.246,0.3413
e301f12f1a9a3da8a7399481c9be905e,https://cards.theshow.com/mlb25/e301f12f1a9a3da8a7399481c9be905e-baked.webp,Brock Burke,Bronze,Angels,LAA,66,RP,28,L,L,210 lbs,"6'4""",False,26,69,49,58,69,49,92,59,77,0,0,0,0,2,0,0,38,12,0,64,45,56,38,39,0,37,0,11,66,2025,656271,2025,2025_1,05/02/2025,68,Bronze,Bronze,-2,0,0,0,0,2,0,0,58,62,49,76,26,12,12,50,10.67,12,11,2,5,11,156,3.12,0.375,1.5933,0.5,9.2784,9.2784,4.2174,1.687,10.1218,2.2,0.2703,0.36,0.5,0.86,12,15,2.67,5,4,0,1,5,55,3.6667,0.625,2.2472,0.5273,13.4831,16.8539,3.3708,0.0,16.8539,5.0,0.5,0.4667,0.6923,1.159,7,7,27,6.33,6,4,1,2,6,86,3.1852,0.3158,1.2638,0.5233,5.6872,8.5308,2.8436,1.4218,8.5308,3.0,0.25,0.2963,0.44,0.7363,7,7,1.33,3,2,0,0,2,26,3.7143,0.75,2.2556,0.5385,13.5338,13.5338,0.0,0.0,20.3008,0.0,0.6,0.4286,0.7143,1.1429,2,2,7,2.0,1,2,0,0,1,24,3.4286,0.1667,0.5,0.4583,9.0,4.5,0.0,0.0,4.5,0.0,0.1667,0.1429,0.2857,0.4286,2,3,0.67,1,2,0,0,0,9,3.0,0.5,1.4925,0.4444,26.8657,0.0,0.0,0.0,13.4328,0.0,0.3333,0.3333,0.6667,1.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2225,0,0,0,0,0,0,0,0,1166.2,1075,0,0,200,600,1150,20025,0.0,1.4363,0.2087,0.335
952bb721dbabfe2a994ae8eb766e59e2,https://cards.theshow.com/mlb25/952bb721dbabfe2a994ae8eb766e59e2-baked.webp,Luis Guerrero,Bronze,Red Sox,BOS,66,RP,24,R,R,215 lbs,"6'0""",False,27,30,76,56,57,70,91,66,70,8,6,5,4,5,6,6,29,5,0,83,52,45,56,49,0,38,7,5,66,2025,692285,2025,2025_1,05/02/2025,55,Bronze,Common,11,6,8,4,5,5,6,6,55,83,84,24,30,3,3,13,4.0,1,0,0,0,3,31,2.3846,0.0833,0.25,0.6774,0.0,6.75,0.0,0.0,2.25,0.0,0.1,0.0769,0.0769,0.1538,3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,13,4.0,1,0,0,0,3,31,2.3846,0.0833,0.25,0.6774,0.0,6.75,0.0,0.0,2.25,0.0,0.1,0.0769,0.0769,0.1538,3,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,6,2.0,0,0,0,0,2,19,3.1667,0.0,0.0,0.6842,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,50.0,50,0,0,0,0,0,725,0.0,1.0,0.25,0.25
3a386d143fa2c3953814ac3ccc66aac2,https://cards.theshow.com/mlb25/3a386d143fa2c3953814ac3ccc66aac2-baked.webp,Angel Zerpa,Bronze,Royals,KC,66,RP,25,L,L,220 lbs,"6'0""",False,28,71,49,53,71,59,99,66,82,9,13,8,12,13,11,10,38,9,0,72,53,54,38,0,2,38,9,8,66,2025,672582,2025,2025_1,05/02/2025,68,Bronze,Bronze,-2,13,9,12,8,13,11,10,55,67,55,66,28,12,12,51,10.67,15,10,2,4,10,167,3.2745,0.4688,1.7807,0.491,8.4349,8.4349,3.3739,1.687,12.6523,2.5,0.3333,0.3725,0.5532,0.9257,12,13,1.33,8,6,0,1,1,37,2.8462,2.0,6.7669,0.4595,40.6015,6.7669,6.7669,0.0,54.1353,1.0,0.6667,0.6923,1.0833,1.7756,8,8,33,7.33,8,7,1,3,9,114,3.4545,0.3636,1.5007,0.5,8.5948,11.0505,3.6835,1.2278,9.8226,3.0,0.3043,0.3333,0.4333,0.7666,8,5,0.0,4,5,0,1,0,16,3.2,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,1.5,2.5,3,3,13,3.0,4,1,1,0,3,35,2.6923,0.4444,1.3333,0.5714,3.0,9.0,0.0,3.0,12.0,0.0,0.3333,0.3077,0.5385,0.8462,3,1,0.0,1,0,0,0,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1400,0,0,0,0,0,0,0,0,815.5,700,0,0,100,325,800,13625,0.0,1.2569,0.2,0.3071
828df2b0d2b816dcb757df94250e7d47,https://cards.theshow.com/mlb25/828df2b0d2b816dcb757df94250e7d47-baked.webp,John Schreiber,Bronze,Royals,KC,66,RP,31,R,R,224 lbs,"6'2""",False,24,75,68,61,51,64,79,72,88,0,0,0,0,2,0,0,38,8,0,79,37,56,38,30,0,38,0,8,66,2025,670167,2025,2025_1,05/02/2025,66,Bronze,Bronze,0,0,0,0,0,2,0,0,61,54,49,79,24,13,13,52,12.0,11,5,3,5,12,144,2.7692,0.3056,1.3333,0.5069,3.75,9.0,3.75,2.25,8.25,2.4,0.2162,0.3077,0.4468,0.7545,13,12,1.0,6,2,0,3,1,43,3.5833,2.0,9.0,0.4419,18.0,9.0,27.0,0.0,54.0,0.3333,0.5455,0.75,0.7778,1.5278,8,8,27,6.33,5,2,1,3,6,73,2.7037,0.2632,1.2638,0.4795,2.8436,8.5308,4.2654,1.4218,7.109,2.0,0.2,0.2963,0.375,0.6713,8,8,0.67,4,1,0,2,0,25,3.125,2.0,8.9552,0.4,13.4328,0.0,26.8657,0.0,53.7313,0.0,0.5,0.75,0.8333,1.5833,2,2,7,1.67,2,0,0,0,1,17,2.4286,0.4,1.1976,0.5882,0.0,5.3892,0.0,0.0,10.7784,0.0,0.3333,0.2857,0.4286,0.7143,2,3,0.33,2,0,0,0,0,9,3.0,2.0,6.0606,0.4444,0.0,0.0,0.0,0.0,54.5455,0.0,0.6667,0.6667,1.0,1.6667,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2825,0,0,0,0,0,0,0,0,1515.5,1300,0,0,50,775,1475,25950,0.0,1.3692,0.2,0.3346
498296ba4cd825fce15818184adb887d,https://cards.theshow.com/mlb25/498296ba4cd825fce15818184adb887d-baked.webp,Matt Bowman,Bronze,Orioles,BAL,66,RP,33,R,R,185 lbs,"6'0""",False,28,68,71,45,71,60,67,59,85,5,2,6,4,6,5,7,29,12,0,78,46,45,62,43,0,34,6,4,66,2025,621199,2025,2025_1,05/02/2025,68,Bronze,Bronze,-2,2,5,4,6,6,5,7,41,83,69,71,25,13,13,65,14.67,16,7,1,3,9,184,2.8308,0.3636,1.2952,0.5109,4.2945,5.5215,1.8405,0.6135,9.816,3.0,0.2778,0.3125,0.4,0.7125,13,15,2.0,7,5,0,2,1,42,2.8,1.1667,4.5,0.4762,22.5,4.5,9.0,0.0,31.5,0.5,0.5,0.6,0.9231,1.5231,8,8,41,8.33,12,6,1,3,6,122,2.9756,0.48,1.8007,0.4918,6.4826,6.4826,3.2413,1.0804,12.9652,2.0,0.3235,0.3902,0.4865,0.8767,8,11,1.33,5,4,0,2,0,29,2.6364,1.25,5.2632,0.4483,27.0677,0.0,13.5338,0.0,33.8346,0.0,0.4545,0.6364,0.8889,1.5253,3,3,18,3.67,5,3,0,1,4,59,3.2778,0.4545,1.6349,0.5085,7.3569,9.8093,2.4523,0.0,12.2616,4.0,0.3571,0.3889,0.375,0.7639,3,2,0.0,1,2,0,1,0,7,3.5,0.0,0.0,0.4286,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3125,0,0,0,0,0,0,0,0,1565.5,1725,0,0,100,975,1275,29475,0.0,1.7247,0.2331,0.3716
4948701f3e021e140d201e7581c7061f,https://cards.theshow.com/mlb25/4948701f3e021e140d201e7581c7061f-baked.webp,Taijuan Walker,Bronze,Phillies,PHI,66,RP,32,R,R,235 lbs,"6'4""",False,72,74,62,51,64,65,73,64,80,14,13,19,15,3,17,17,72,25,0,72,88,75,45,80,0,25,0,0,66,2025,592836,2025,2025_1,05/02/2025,61,Bronze,Common,5,13,14,15,19,3,17,17,56,74,79,90,68,6,6,126,27.33,25,10,2,13,21,383,3.0397,0.3049,1.3904,0.4804,3.2931,6.9155,4.281,0.6586,8.2327,1.6154,0.2323,0.3279,0.3551,0.683,6,33,3.67,12,4,0,6,2,98,2.9697,1.0909,4.9046,0.4184,9.8093,4.9046,14.7139,0.0,29.4278,0.3333,0.4286,0.6333,0.8261,1.4594,4,4,81,17.33,17,10,2,9,13,250,3.0864,0.3269,1.5003,0.476,5.1933,6.7513,4.674,1.0387,8.8286,1.4444,0.2381,0.3333,0.4058,0.7391,4,27,3.67,9,4,0,4,2,78,2.8889,0.8182,3.5422,0.4359,9.8093,4.9046,9.8093,0.0,22.0708,0.5,0.4091,0.5417,0.7,1.2417,2,2,42,8.67,10,4,0,5,6,129,3.0714,0.3846,1.7301,0.4729,4.1522,6.2284,5.1903,0.0,10.3806,1.2,0.2857,0.3659,0.3889,0.7548,2,17,2.33,7,2,0,2,2,53,3.1176,1.0,3.8627,0.4528,7.7253,7.7253,7.7253,0.0,27.0386,1.0,0.5,0.5625,0.7857,1.3482,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,5025,0,0,0,0,0,0,0,0,6189.1,5500,0,0,850,2725,4950,97600,0.0,1.3289,0.2079,0.3214
71e36490e3f376df4ac0215c64bfc273,https://cards.theshow.com/mlb25/71e36490e3f376df4ac0215c64bfc273-baked.webp,Penn Murfee,Bronze,Free Agents,FA,66,RP,30,R,R,195 lbs,"6'2""",False,26,46,74,64,61,68,54,67,93,0,0,0,0,2,0,0,36,12,0,79,47,45,47,35,0,38,0,7,66,2025,682171,2025,2025_1,05/02/2025,72,Bronze,Bronze,-6,0,0,0,0,2,0,0,60,61,68,32,24,14,14,57,11.33,17,12,2,5,13,172,3.0175,0.5,1.9417,0.5,9.5322,10.3266,3.9718,1.5887,13.504,2.6,0.3571,0.4035,0.5294,0.9329,14,19,2.0,11,5,0,2,4,62,3.2632,1.8333,6.5,0.4839,22.5,18.0,9.0,0.0,49.5,2.0,0.7333,0.6842,0.8824,1.5666,9,9,38,7.67,11,7,2,4,9,119,3.1316,0.4783,1.9557,0.4958,8.2138,10.5606,4.6936,2.3468,12.9074,2.25,0.3333,0.3947,0.6176,1.0123,9,14,1.67,8,1,0,1,4,50,3.5714,1.6,5.3892,0.48,5.3892,21.5569,5.3892,0.0,43.1138,4.0,0.8,0.6429,0.9231,1.566,3,3,9,2.0,1,0,0,2,2,29,3.2222,0.1667,1.5,0.4138,0.0,9.0,9.0,0.0,4.5,1.0,0.1429,0.3333,0.1429,0.4762,3,3,0.33,1,0,0,1,1,11,3.6667,1.0,6.0606,0.3636,0.0,27.2727,27.2727,0.0,27.2727,1.0,0.5,0.6667,0.5,1.1667,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1075,0,0,0,0,0,0,0,0,549.3,350,0,0,50,275,500,8325,0.0,1.1378,0.1538,0.2747
5b99defa090753731b7f42c8790c3208,https://cards.theshow.com/mlb25/5b99defa090753731b7f42c8790c3208-baked.webp,Justin Sterner,Bronze,Athletics,OAK,66,RP,28,R,R,215 lbs,"6'1""",False,27,66,73,63,41,71,86,51,55,9,8,8,4,11,10,13,38,7,0,75,34,35,46,44,0,44,19,12,66,2025,686993,2025,2025_1,05/02/2025,56,Bronze,Common,10,8,9,4,8,11,10,13,78,37,89,88,25,15,15,62,15.67,6,3,0,9,19,221,3.5645,0.1277,0.9572,0.5158,1.723,10.9126,5.1691,0.0,3.4461,2.1111,0.1364,0.254,0.1132,0.3672,15,17,3.67,1,2,0,5,3,77,4.5294,0.0909,1.6349,0.4545,4.9046,7.3569,12.2616,0.0,2.4523,0.6,0.0667,0.3889,0.0833,0.4722,8,8,35,9.0,3,3,0,5,8,114,3.2571,0.1111,0.8889,0.4912,3.0,8.0,5.0,0.0,3.0,1.6,0.1071,0.25,0.1,0.35,8,10,2.33,1,2,0,2,1,41,4.1,0.1429,1.2876,0.4634,7.7253,3.8627,7.7253,0.0,3.8627,0.5,0.1,0.3636,0.125,0.4886,4,4,17,4.33,1,0,0,3,5,56,3.2941,0.0769,0.9238,0.5,0.0,10.3926,6.2356,0.0,2.0785,1.6667,0.0769,0.2778,0.0714,0.3492,4,4,1.0,1,0,0,0,1,13,3.25,0.3333,1.0,0.6154,0.0,9.0,0.0,0.0,9.0,0.0,0.25,0.4,0.25,0.65,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50.0,0,0,0,0,25,50,825,0.0,0.5,0.0,0.125
352f06bdc085e08c87bba94892b8bcdc,https://cards.theshow.com/mlb25/352f06bdc085e08c87bba94892b8bcdc-baked.webp,AJ Smith-Shawver,Bronze,Braves,ATL,66,SP,22,R,R,205 lbs,"6'3""",False,71,63,49,61,43,53,84,64,79,9,7,8,4,13,10,10,38,8,0,70,46,54,46,50,0,38,9,7,66,2025,700363,2025,2025_1,05/02/2025,66,Bronze,Bronze,0,7,9,4,8,13,10,10,65,44,53,73,65,4,4,86,18.0,23,8,3,9,22,238,2.7674,0.4259,1.7778,0.5168,4.0,11.0,4.5,1.5,11.5,2.4444,0.3279,0.3721,0.4805,0.8526,4,18,2.33,8,2,0,3,1,40,2.2222,1.1429,4.721,0.375,7.7253,3.8627,11.588,0.0,30.9013,0.3333,0.4706,0.6111,0.8667,1.4778,2,2,42,9.67,10,3,2,3,12,114,2.7143,0.3448,1.3444,0.5702,2.7921,11.1686,2.7921,1.8614,9.3071,4.0,0.2857,0.3095,0.4103,0.7198,2,5,1.0,1,0,0,1,1,11,2.2,0.3333,2.0,0.5455,0.0,9.0,9.0,0.0,9.0,1.0,0.25,0.4,0.25,0.65,1,1,21,5.33,4,1,1,1,5,38,1.8095,0.25,0.9381,0.6579,1.6886,8.4428,1.6886,1.6886,6.7542,5.0,0.2,0.2381,0.35,0.5881,1,4,1.0,0,0,0,1,1,9,2.25,0.0,1.0,0.5556,0.0,9.0,9.0,0.0,0.0,1.0,0.0,0.25,0.0,0.25,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,149.3,100,0,0,50,0,150,1775,0.0,0.6698,0.1739,0.1739
27c1582444760305e4696df5e50a5547,https://cards.theshow.com/mlb25/27c1582444760305e4696df5e50a5547-baked.webp,Caleb Ferguson,Bronze,Pirates,PIT,66,RP,28,R,L,225 lbs,"6'3""",False,24,69,71,57,50,84,92,62,96,6,4,7,3,3,2,5,51,2,0,70,50,44,50,15,0,37,0,13,66,2025,657571,2025,2025_1,05/02/2025,67,Bronze,Bronze,-1,4,6,3,7,3,2,5,46,44,93,82,24,15,15,63,14.33,13,6,0,7,7,181,2.873,0.3023,1.3957,0.4862,3.7683,4.3964,4.3964,0.0,8.1647,1.0,0.2281,0.3281,0.2727,0.6008,15,17,2.67,7,3,0,2,1,43,2.5294,0.875,3.3708,0.4651,10.1124,3.3708,6.7416,0.0,23.5955,0.5,0.4375,0.5294,0.6429,1.1723,8,8,34,7.33,9,6,0,3,4,99,2.9118,0.4091,1.6371,0.5051,7.367,4.9113,3.6835,0.0,11.0505,1.3333,0.3,0.3529,0.3333,0.6862,8,9,1.33,4,3,0,1,1,27,3.0,1.0,3.7594,0.5185,20.3008,6.7669,6.7669,0.0,27.0677,1.0,0.5,0.5556,0.7143,1.2699,3,3,14,2.33,6,4,0,1,1,39,2.7857,0.8571,3.0043,0.5385,15.4506,3.8627,3.8627,0.0,23.176,1.0,0.4615,0.5,0.5385,1.0385,3,5,0.33,3,2,0,1,1,15,3.0,3.0,12.1212,0.5333,54.5455,27.2727,27.2727,0.0,81.8182,1.0,0.75,0.8,1.0,1.8,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3375,0,0,0,0,0,0,0,0,1698.6,1650,0,0,250,875,2125,30150,0.0,1.4865,0.2157,0.3431
