uuid,type,img,baked_img,sc_baked_img,name,rarity,team,team_short_name,ovr,series,series_texture_name,series_year,display_position,display_secondary_positions,jersey_number,age,bat_hand,throw_hand,weight,height,born,is_hitter,stamina,pitching_clutch,hits_per_bf,k_per_bf,bb_per_bf,hr_per_bf,pitch_velocity,pitch_control,pitch_movement,contact_left,contact_right,power_left,power_right,plate_vision,plate_discipline,batting_clutch,bunting_ability,drag_bunting_ability,hitting_durability,fielding_durability,fielding_ability,arm_strength,arm_accuracy,reaction_time,blocking,speed,baserunning_ability,baserunning_aggression,hit_rank_image,fielding_rank_image,pitches,quirks,is_sellable,has_augment,augment_text,augment_end_date,has_matchup,stars,trend,new_rank,has_rank_change,event,set_name,is_live_set,ui_anim_index
e9c1be744cb5b160145ad4e48b128149,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa3pIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--3ecc2d7a45669a37fcaf3fca8af19a3cf205506a/e0f0490c8f5802aa55eeca20acc65c4a.webp,https://cards.theshow.com/mlb23/e9c1be744cb5b160145ad4e48b128149-baked.webp,,Myles Straw,Silver,Guardians,CLE,75,Live,,2017,CF,"2B, SS, LF, RF",7,28,R,R,178 lbs,"5'10""",California,True,0,0,0,0,0,0,0,10,10,67,57,25,28,70,63,50,54,25,93,0,87,66,99,66,0,87,64,75,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVhTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1bef2308eadff2a9131af2da140024355e699d5d/shield-common.webp,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWZTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--aaae9759e9c12cf87f352fc5009a7fed4f95e158/shield-gold.webp,[],[],True,False,,,False,,,75,False,True,CORE,True,0
6d31b13ac0c4bc30ed2a88b430e8bedd,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbCt4IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--75ae6918a136d1d430f1b47cead3df9ccab0970d/23227a149a3e0e1cbc3c8231d029d0b7.webp,https://cards.theshow.com/mlb23/6d31b13ac0c4bc30ed2a88b430e8bedd-baked.webp,,Nate Eaton,Bronze,Royals,KC,73,Live,,2017,RF,"2B, 3B, SS, LF, CF",18,26,R,R,200 lbs,"5'11""",Virginia,True,0,0,0,0,0,0,0,10,10,55,52,42,36,56,22,42,37,32,77,0,77,99,74,83,0,96,42,40,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVhTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1bef2308eadff2a9131af2da140024355e699d5d/shield-common.webp,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWJTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--0302100e855dca83eecb9f3eba5ec4c6cf645449/shield-diamond.webp,[],[],True,False,,,False,,,73,False,True,CORE,True,0
1395aedb2e80ff1a254f499f51921910,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcm0vIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--d4af5bf2dbf4d5a67f59ae29be388e0fa3ab9fc1/29715fd00a0b89edcac1304d29d5ff18.webp,https://cards.theshow.com/mlb23/1395aedb2e80ff1a254f499f51921910-baked.webp,,Nate Pearson,Bronze,Blue Jays,TOR,68,Live,,2017,RP,,24,26,R,R,255 lbs,"6'6""",Florida,False,30,43,76,65,53,59,93,60,81,0,0,0,0,2,0,0,23,18,0,42,51,51,42,30,0,30,0,0,,,"[{'name': '4-Seam Fastball', 'speed': 98, 'control': 71, 'movement': 81}, {'name': 'Slider', 'speed': 87, 'control': 68, 'movement': 80}, {'name': 'Curveball', 'speed': 74, 'control': 54, 'movement': 73}, {'name': 'Circle Change', 'speed': 83, 'control': 48, 'movement': 62}]",[],True,False,,,False,,,68,False,False,CORE,True,0
6301b01ecf389863b20bbc9d2f166f7c,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRmJBWWdzPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--9c191447719c52cc5ee25916cb87e1232f515da5/0a17cbec7a16ab4afc09dbd889bf6463.webp,https://cards.theshow.com/mlb23/6301b01ecf389863b20bbc9d2f166f7c-baked.webp,,Nathan Eovaldi,Diamond,Rangers,TEX,85,Live,,2017,SP,,17,33,R,R,217 lbs,"6'2""",Texas,False,90,110,82,70,71,72,85,70,93,0,0,0,0,0,38,0,59,4,0,73,47,66,52,19,0,17,0,0,,,"[{'name': '4-Seam Fastball', 'speed': 96, 'control': 74, 'movement': 93}, {'name': 'Curveball', 'speed': 79, 'control': 72, 'movement': 65}, {'name': 'Slider', 'speed': 86, 'control': 60, 'movement': 69}, {'name': 'Splitter', 'speed': 88, 'control': 87, 'movement': 92}, {'name': 'Cutter', 'speed': 93, 'control': 60, 'movement': 75}]","[{'name': 'Break Outlier', 'description': 'Pitchers lose less break when tired', 'img': 'https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcy9QIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--6ac1ef4837d1bd0dc459d177e701e4089302f596/GPerk_BreakOutlier.webp'}]",True,False,,,False,,,85,False,False,CORE,True,1
eeeacf9666443a405a33fee3f7b79826,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdXE2IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--00eb1331cdc26b3d260e1184116c230cb2139d1e/667e580c094b8a996406a1d92bc4dfc8.webp,https://cards.theshow.com/mlb23/eeeacf9666443a405a33fee3f7b79826-baked.webp,,Nathan Lukes,Bronze,Blue Jays,TOR,66,Live,,2017,RF,"LF, CF",38,28,L,R,180 lbs,"5'11""",Oregon,True,0,0,0,0,0,0,0,10,10,49,57,40,47,62,47,40,39,25,72,0,57,57,55,49,0,68,39,34,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVhTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1bef2308eadff2a9131af2da140024355e699d5d/shield-common.webp,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVhTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1bef2308eadff2a9131af2da140024355e699d5d/shield-common.webp,[],[],True,False,,,False,,,66,False,True,CORE,True,0
c2c5e0471f16b04fa64bab0d536641e8,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdG02IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--c63be083f436b1038c6dcdade0b0f20bb9964b44/2ba65e5daa2096d05753f25130c5f238.webp,https://cards.theshow.com/mlb23/c2c5e0471f16b04fa64bab0d536641e8-baked.webp,,Nathaniel Lowe,Silver,Rangers,TEX,76,Live,,2017,1B,,30,27,L,R,220 lbs,"6'4""",Virginia,True,0,0,0,0,0,0,0,10,10,61,87,45,57,61,88,78,35,25,96,0,67,55,59,63,0,51,12,15,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVRTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b55ed558596fda7637b53d9920ed3e7e96137ae6/shield-bronze.webp,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVRTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b55ed558596fda7637b53d9920ed3e7e96137ae6/shield-bronze.webp,[],"[{'name': 'Road Warrior', 'description': 'Performs better when playing on the road', 'img': 'https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdTdQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e17b93fd7f4214ac5d51dd01c535c21714ba5ce9/GPerk_RoadWarrior.webp'}, {'name': 'Breaking Ball Hitter', 'description': 'Excels at hitting breaking balls', 'img': 'https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdERQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--5b79398d56382afda39a3b998695b7b262c6e6dd/GPerk_BreakingBallHitter.webp'}, {'name': 'Night Player', 'description': 'Performs better when playing night games', 'img': 'https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdUxQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--d8905046868809ab55cad576089aa81ecbf05af3/GPerk_NightPlayer.webp'}, {'name': 'Table Setter', 'description': 'Performs better when no runners are on', 'img': 'https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdmZQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--bdde803b4c734d4c20d57cadd77bfefabf7a3cbd/GPerk_TableSetter.webp'}]",True,False,,,False,,,76,False,True,CORE,True,0
d0e0c05662a67856724221e9d363e2fe,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTFlBZXdVPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--fb3a55d7670e91fe2b83b92f04df2ab0ed8de4d7/7a8b4b68c8f41a3b6059ad9a42f6157b.webp,https://cards.theshow.com/mlb23/d0e0c05662a67856724221e9d363e2fe-baked.webp,,Nelson Velazquez,Bronze,Royals,KC,74,Live,,2017,RF,"LF, CF",17,24,R,R,190 lbs,"6'0""",Puerto Rico,True,0,0,0,0,0,0,0,10,10,40,72,76,67,48,55,53,34,32,78,0,49,85,68,42,0,68,10,37,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVRTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b55ed558596fda7637b53d9920ed3e7e96137ae6/shield-bronze.webp,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVRTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b55ed558596fda7637b53d9920ed3e7e96137ae6/shield-bronze.webp,[],"[{'name': 'Pinch Hitter', 'description': 'Excels at pinch hitting', 'img': 'https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdWZQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--a452478c4ebeae6c26888ab292d8511725080b8a/GPerk_PinchHitter.webp'}]",True,False,,,False,,,74,False,True,CORE,True,0
7feede00c5f1a2b9f0a7ce8256f3f152,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaFN2IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--46f6bf3d67dfa3dbf5f597a3faad341c68cb1c61/7cf0405960ba4a4cf16b26aec570ed49.webp,https://cards.theshow.com/mlb23/7feede00c5f1a2b9f0a7ce8256f3f152-baked.webp,,Nestor Cortes Jr.,Silver,Yankees,NYY,79,Live,,2017,SP,,65,28,R,L,210 lbs,"5'11""",Cuba,False,83,74,71,60,78,58,68,72,96,0,0,0,0,4,0,0,37,11,0,77,44,53,49,43,0,36,0,7,,,"[{'name': '4-Seam Fastball', 'speed': 92, 'control': 88, 'movement': 96}, {'name': 'Cutter', 'speed': 87, 'control': 79, 'movement': 84}, {'name': 'Slider', 'speed': 77, 'control': 74, 'movement': 73}, {'name': 'Circle Change', 'speed': 83, 'control': 53, 'movement': 60}, {'name': '2-Seam Fastball', 'speed': 91, 'control': 67, 'movement': 37}]","[{'name': 'Homebody', 'description': 'Performs better when playing at home', 'img': 'https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdDNQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b56c9801d77d53b3b2cc3458fb6eef5c764b7c68/GPerk_Homebody.webp'}, {'name': 'Pick Off Artist', 'description': 'Has an extremely effective pickoff move', 'img': 'https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdVhQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--27109bda2b28ebf2e3f770c11e360b5eef9b607a/GPerk_PickOffArtist.webp'}, {'name': 'Stopper', 'description': 'Performs better when team is behind', 'img': 'https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdmJQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--8572ba659a1b17628ca9c6ee8aa95ebd5ba1a22c/GPerk_Stopper.webp'}, {'name': 'Day Player', 'description': 'Performs better when playing day games', 'img': 'https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdGJQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--3ffe526e80a5852d336988d7d23a2303497ab625/GPerk_DayPlayer.webp'}, {'name': 'Break Outlier', 'description': 'Pitchers lose less break when tired', 'img': 'https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcy9QIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--6ac1ef4837d1bd0dc459d177e701e4089302f596/GPerk_BreakOutlier.webp'}]",True,False,,,False,,,79,False,False,CORE,True,0
7a0374f82206acfcdb3329c3efe1f034,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMllHdEE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d020d867094d65b734d0aa788743c4a7255f7fed/36219589f140b6f6a90bd69465dfc4c5.jpg,https://cards.theshow.com/mlb23/7a0374f82206acfcdb3329c3efe1f034-baked.webp,,Nicholas Padilla,Common,White Sox,CWS,55,Live,,2017,RP,,61,26,R,R,220 lbs,"6'2""",New York,False,37,54,38,63,35,44,90,50,90,9,6,8,3,4,3,8,24,8,0,65,50,68,52,46,0,10,6,4,,,"[{'name': 'Cutter', 'speed': 93, 'control': 53, 'movement': 67}, {'name': 'Slider', 'speed': 82, 'control': 54, 'movement': 90}, {'name': 'Sinker', 'speed': 94, 'control': 45, 'movement': 78}]",[],True,False,,,False,,,55,False,False,CORE,True,0
d292d9a14c00d8d5daf0071e7725e5fd,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdFNrIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--c05ff75744b68bdb38c1397d8474c1879081c973/b789cdb21c5a1d59b9f09494decda270.webp,https://cards.theshow.com/mlb23/d292d9a14c00d8d5daf0071e7725e5fd-baked.webp,,Nick Allen,Bronze,Athletics,OAK,72,Live,,2017,SS,"2B, 3B",2,24,R,R,166 lbs,"5'8""",California,True,0,0,0,0,0,0,0,10,10,78,38,48,32,79,42,67,40,25,61,0,84,67,69,75,0,61,6,48,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVRTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b55ed558596fda7637b53d9920ed3e7e96137ae6/shield-bronze.webp,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWpTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--62892dda92c86ec37891e2e1b66c18bdb35929e2/shield-silver.webp,[],[],True,False,,,False,,,72,False,True,CORE,True,0
dfffa7cdc514f5b2816ea697187944b5,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZ1NsIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e6013497d628f2d1ae1fdde4bcf926027504e058/c459c952eeca84a49857c0d9e88fe046.webp,https://cards.theshow.com/mlb23/dfffa7cdc514f5b2816ea697187944b5-baked.webp,,Nick Anderson,Silver,Braves,ATL,79,Live,,2017,RP,,61,32,R,R,205 lbs,"6'4""",Minnesota,False,24,64,86,76,82,69,79,70,74,0,0,0,0,2,0,0,64,0,0,84,45,75,44,58,0,29,0,5,,,"[{'name': '4-Seam Fastball', 'speed': 93, 'control': 68, 'movement': 74}, {'name': '12-6 Curve', 'speed': 81, 'control': 85, 'movement': 47}, {'name': '2-Seam Fastball', 'speed': 93, 'control': 58, 'movement': 46}]",[],True,False,,,False,,,79,False,False,CORE,True,0
6972a767099ab83a7e248583ec6694c9,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaEt1IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--17aad9bbf61dc88aecac3a754515bc330531fe58/bd72dfcea5c45f40e811e983e52b255b.webp,https://cards.theshow.com/mlb23/6972a767099ab83a7e248583ec6694c9-baked.webp,,Nick Castellanos,Silver,Phillies,PHI,79,Live,,2017,RF,"1B, 3B, LF",8,31,R,R,203 lbs,"6'4""",Florida,True,0,0,0,0,0,0,0,10,10,110,67,70,90,51,41,96,35,25,83,0,49,63,42,40,0,61,23,17,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWJTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--0302100e855dca83eecb9f3eba5ec4c6cf645449/shield-diamond.webp,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVhTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1bef2308eadff2a9131af2da140024355e699d5d/shield-common.webp,[],"[{'name': 'First-Pitch Hitter', 'description': 'Excels at hitting the first pitch of an at-bat', 'img': 'https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdHJQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--bd4a3ce39552732bbe2e0800c35cdab25b2c3d2a/GPerk_FirstPitchHitter.webp'}]",True,False,,,False,,,79,False,True,CORE,True,0
809995a18a7b2943adff49ec58f3c8f8,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBajJ6IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--8687aec364e95906a2899b1fc1219413173f63bf/3e31970bccfff93db7d5eaf89ef760f3.webp,https://cards.theshow.com/mlb23/809995a18a7b2943adff49ec58f3c8f8-baked.webp,,Nick Fortes,Silver,Marlins,MIA,78,Live,,2017,C,,4,26,R,R,198 lbs,"5'11""",Florida,True,0,0,0,0,0,0,0,10,10,98,32,71,38,71,44,43,35,25,81,0,90,65,72,80,79,63,12,12,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVRTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b55ed558596fda7637b53d9920ed3e7e96137ae6/shield-bronze.webp,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWZTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--aaae9759e9c12cf87f352fc5009a7fed4f95e158/shield-gold.webp,[],"[{'name': 'Breaking Ball Hitter', 'description': 'Excels at hitting breaking balls', 'img': 'https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdERQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--5b79398d56382afda39a3b998695b7b262c6e6dd/GPerk_BreakingBallHitter.webp'}, {'name': 'Night Player', 'description': 'Performs better when playing night games', 'img': 'https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdUxQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--d8905046868809ab55cad576089aa81ecbf05af3/GPerk_NightPlayer.webp'}]",True,False,,,False,,,78,False,True,CORE,True,0
2e91a40c5451a06f5a12d3405dc2d256,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbnEwIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--2426bbef36ba0d818cfbb944123f4e3062efe07b/d15bc6c033327b6c16eb551cd17bc3f6.webp,https://cards.theshow.com/mlb23/2e91a40c5451a06f5a12d3405dc2d256-baked.webp,,Nick Gonzales,Bronze,Pirates,PIT,68,Live,,2017,2B,"3B, SS",39,23,R,R,190 lbs,"5'9""",Arizona,True,0,0,0,0,0,0,0,10,10,42,46,67,48,48,53,58,40,35,75,0,60,60,55,55,0,75,50,55,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVhTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1bef2308eadff2a9131af2da140024355e699d5d/shield-common.webp,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVhTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1bef2308eadff2a9131af2da140024355e699d5d/shield-common.webp,[],[],True,False,,,False,,,68,False,True,CORE,True,0
c44d2d03567dbfe216ec0184e66a66f4,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcG0wIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--cda075e4d931cb35e8de20f5eee445e2bb727790/13ba13b5f6535ed784666cb4c5ec7d08.webp,https://cards.theshow.com/mlb23/c44d2d03567dbfe216ec0184e66a66f4-baked.webp,,Nick Gordon,Bronze,Twins,MIN,72,Live,,2017,2B,"3B, SS, LF, CF, RF",1,27,L,R,160 lbs,"6'0""",Florida,True,0,0,0,0,0,0,0,10,10,53,80,35,50,59,38,84,35,25,84,0,64,67,58,59,0,62,32,42,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVRTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b55ed558596fda7637b53d9920ed3e7e96137ae6/shield-bronze.webp,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVRTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b55ed558596fda7637b53d9920ed3e7e96137ae6/shield-bronze.webp,[],"[{'name': 'First-Pitch Hitter', 'description': 'Excels at hitting the first pitch of an at-bat', 'img': 'https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdHJQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--bd4a3ce39552732bbe2e0800c35cdab25b2c3d2a/GPerk_FirstPitchHitter.webp'}, {'name': 'Situational Hitter', 'description': 'Excels at driving in a runner from third with less than 2 outs', 'img': 'https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdkhQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--982ccb23217194eb92d30ddd1e7de917f3b98237/GPerk_SituationalHitter.webp'}, {'name': 'Night Player', 'description': 'Performs better when playing night games', 'img': 'https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdUxQIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--d8905046868809ab55cad576089aa81ecbf05af3/GPerk_NightPlayer.webp'}]",True,False,,,False,,,72,False,True,CORE,True,0
e0d88e2e3f2cedb469ceda2f11315b22,mlb_card,https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcSs2IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1bc755c154a4734ff30c6d8c3912026e5933118d/ad2555a96276d7630439f49e420a6053.webp,https://cards.theshow.com/mlb23/e0d88e2e3f2cedb469ceda2f11315b22-baked.webp,,Nick Lodolo,Silver,Reds,CIN,76,Live,,2017,SP,,40,25,L,L,216 lbs,"6'6""",California,False,75,76,45,72,72,60,94,58,95,0,0,0,0,2,0,0,35,5,0,75,45,70,55,35,0,45,0,0,,,"[{'name': '4-Seam Fastball', 'speed': 94, 'control': 60, 'movement': 95}, {'name': 'Slurve', 'speed': 82, 'control': 60, 'movement': 90}, {'name': 'Sinker', 'speed': 94, 'control': 56, 'movement': 92}, {'name': 'Circle Change', 'speed': 88, 'control': 56, 'movement': 93}]","[{'name': 'Break Outlier', 'description': 'Pitchers lose less break when tired', 'img': 'https://mlb23.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcy9QIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--6ac1ef4837d1bd0dc459d177e701e4089302f596/GPerk_BreakOutlier.webp'}]",True,False,,,False,,,76,False,False,CORE,True,0
