,uuid,baked_img,name,rarity,team,team_short_name,ovr,display_position,display_secondary_positions,jersey_number,age,bat_hand,throw_hand,weight,height,born,is_hitter,stamina,pitching_clutch,hits_per_bf,k_per_bf,bb_per_bf,hr_per_bf,pitch_velocity,pitch_control,pitch_movement,contact_left,contact_right,power_left,power_right,plate_vision,plate_discipline,batting_clutch,bunting_ability,drag_bunting_ability,hitting_durability,fielding_durability,fielding_ability,arm_strength,arm_accuracy,reaction_time,blocking,speed,baserunning_ability,baserunning_aggression,pitches,new_rank,has_rank_change,season,mlb_id
656,adc29e09af35b3394a504546be55e3ef,https://cards.theshow.com/mlb24/adc29e09af35b3394a504546be55e3ef-baked.webp,Kyle Hurt,Bronze,Dodgers,LAD,65,SP,,63,25,R,R,240 lbs,"6'3""",California,False,76,50,52,62,38,56,83,53,54,8,6,8,4,5,7,6,31,4,0,85,56,76,48,44,0,36,8,3,"[{'name': '4-Seam Fastball', 'speed': 94, 'control': 54, 'movement': 52}, {'name': 'Cutter', 'speed': 87, 'control': 54, 'movement': 49}, {'name': 'Slider', 'speed': 84, 'control': 56, 'movement': 52}, {'name': 'Changeup', 'speed': 78, 'control': 50, 'movement': 49}, {'name': 'Sinker', 'speed': 93, 'control': 53, 'movement': 54}]",65,False,2024,669165
657,7fe7bd84b1b7c7c1fe65a94802e0f31e,https://cards.theshow.com/mlb24/7fe7bd84b1b7c7c1fe65a94802e0f31e-baked.webp,Kyle Isbel,Bronze,Royals,KC,72,CF,"LF, RF",28,27,L,R,190 lbs,"5'11""",California,True,0,0,0,0,0,0,0,10,10,40,61,25,49,68,48,50,48,45,88,0,99,63,56,99,0,59,22,45,[],72,False,2024,664728
658,82dfcd1bdca30a1940602881fa042cb6,https://cards.theshow.com/mlb24/82dfcd1bdca30a1940602881fa042cb6-baked.webp,Kyle Leahy,Common,Cardinals,STL,64,RP,,62,26,S,R,225 lbs,"6'5""",Colorado,False,42,53,68,48,65,62,70,50,54,12,13,8,7,14,11,12,34,13,0,67,55,56,36,54,0,36,9,8,"[{'name': '4-Seam Fastball', 'speed': 92, 'control': 55, 'movement': 53}, {'name': 'Slider', 'speed': 83, 'control': 45, 'movement': 45}, {'name': 'Changeup', 'speed': 80, 'control': 53, 'movement': 54}, {'name': '2-Seam Fastball', 'speed': 91, 'control': 48, 'movement': 46}]",64,False,2024,681517
659,a26d8da83f31b9a0400211a058bbbaac,https://cards.theshow.com/mlb24/a26d8da83f31b9a0400211a058bbbaac-baked.webp,Kyle Manzardo,Bronze,Guardians,CLE,72,1B,,9,23,L,R,205 lbs,"6'1""",Idaho,True,0,0,0,0,0,0,0,10,10,48,70,45,65,58,40,52,22,17,74,0,65,56,59,67,0,55,26,21,[],72,False,2024,700932
660,85d5f233371c9a0511187c1e3538dc06,https://cards.theshow.com/mlb24/85d5f233371c9a0511187c1e3538dc06-baked.webp,Kyle McCann,Bronze,Athletics,OAK,68,C,1B,52,26,L,R,217 lbs,"6'2""",Georgia,True,0,0,0,0,0,0,0,10,10,47,78,45,58,30,73,70,29,0,65,0,46,68,60,63,50,29,3,1,[],68,False,2024,668832
661,f0d1e9fd1b88034a6ad6098d9c1e34db,https://cards.theshow.com/mlb24/f0d1e9fd1b88034a6ad6098d9c1e34db-baked.webp,Kyle Muller,Bronze,Athletics,OAK,66,RP,,39,26,R,L,250 lbs,"6'7""",Texas,False,45,49,65,52,71,66,70,50,63,0,0,4,2,0,7,0,25,5,0,65,25,55,35,25,0,25,2,2,"[{'name': '4-Seam Fastball', 'speed': 93, 'control': 48, 'movement': 54}, {'name': 'Slider', 'speed': 87, 'control': 56, 'movement': 52}, {'name': '12-6 Curve', 'speed': 81, 'control': 52, 'movement': 59}, {'name': 'Circle Change', 'speed': 88, 'control': 46, 'movement': 63}]",66,False,2024,666205
662,06a529543f3b631a5a9e898eeaab3d2e,https://cards.theshow.com/mlb24/06a529543f3b631a5a9e898eeaab3d2e-baked.webp,Kyle Nelson,Bronze,Diamondbacks,ARI,69,RP,,24,27,L,L,175 lbs,"6'1""",California,False,25,77,77,61,62,41,63,71,84,5,5,5,5,5,5,5,35,5,0,75,35,60,55,35,0,45,25,0,"[{'name': 'Slider', 'speed': 85, 'control': 76, 'movement': 84}, {'name': '4-Seam Fastball', 'speed': 92, 'control': 65, 'movement': 78}, {'name': 'Cutter', 'speed': 88, 'control': 72, 'movement': 72}]",69,False,2024,669459
663,5578430811d9c473602a403ea8ad8500,https://cards.theshow.com/mlb24/5578430811d9c473602a403ea8ad8500-baked.webp,Kyle Nicolas,Bronze,Pirates,PIT,66,RP,,62,25,R,R,223 lbs,"6'4""",Ohio,False,27,77,70,66,37,77,94,47,55,5,5,5,5,5,5,5,25,0,0,75,45,60,50,45,0,45,25,0,"[{'name': '4-Seam Fastball', 'speed': 98, 'control': 50, 'movement': 55}, {'name': 'Slider', 'speed': 92, 'control': 48, 'movement': 55}, {'name': 'Curveball', 'speed': 84, 'control': 45, 'movement': 55}]",66,False,2024,693312
664,e0abf46439bd264af259e5cf868a0e6c,https://cards.theshow.com/mlb24/e0abf46439bd264af259e5cf868a0e6c-baked.webp,Kyle Schwarber,Bronze,Phillies,PHI,73,LF,1B,12,31,L,R,229 lbs,"6'0""",Ohio,True,0,0,0,0,0,0,0,10,10,94,45,81,94,39,107,78,50,50,95,0,31,52,53,31,40,18,33,42,[],73,False,2024,656941
665,bbb5b9f6594e88480ba6ab7ba6c5b99d,https://cards.theshow.com/mlb24/bbb5b9f6594e88480ba6ab7ba6c5b99d-baked.webp,Kyle Stowers,Common,Marlins,MIA,63,LF,"1B, CF, RF",28,26,L,L,215 lbs,"6'3""",California,True,0,0,0,0,0,0,0,10,10,45,48,32,44,32,47,68,28,24,65,0,60,77,64,58,0,73,39,35,[],63,False,2024,669065
666,65e3289a3e13af9b1fb448ea593c9df0,https://cards.theshow.com/mlb24/65e3289a3e13af9b1fb448ea593c9df0-baked.webp,Kyle Tucker,Diamond,Astros,HOU,89,RF,"LF, CF",30,27,L,R,199 lbs,"6'4""",Florida,True,0,0,0,0,0,0,0,10,10,79,88,78,100,75,110,90,35,25,92,0,73,72,59,57,0,44,72,87,[],89,False,2024,663656
667,2a17cd3a45ed87c2f638afb4917b463b,https://cards.theshow.com/mlb24/2a17cd3a45ed87c2f638afb4917b463b-baked.webp,Kyle Tyler,Common,Phillies,PHI,58,RP,,73,27,R,R,185 lbs,"6'0""",Oklahoma,False,69,56,53,48,52,55,62,54,71,13,12,9,4,14,10,13,39,8,0,78,54,55,45,49,0,39,6,5,"[{'name': '4-Seam Fastball', 'speed': 91, 'control': 77, 'movement': 56}, {'name': 'Slider', 'speed': 84, 'control': 46, 'movement': 71}, {'name': 'Changeup', 'speed': 80, 'control': 46, 'movement': 45}, {'name': '2-Seam Fastball', 'speed': 90, 'control': 50, 'movement': 57}]",58,False,2024,667725
668,0d5a8a1425433429e848016c9dfddf69,https://cards.theshow.com/mlb24/0d5a8a1425433429e848016c9dfddf69-baked.webp,Kyle Wright,Bronze,Royals,KC,74,SP,,30,28,R,R,215 lbs,"6'4""",Alabama,False,80,77,62,60,55,61,95,74,99,4,4,0,0,2,1,4,39,12,0,82,54,71,46,37,0,27,0,12,"[{'name': 'Slurve', 'speed': 85, 'control': 80, 'movement': 82}, {'name': 'Sinker', 'speed': 94, 'control': 86, 'movement': 96}, {'name': '4-Seam Fastball', 'speed': 95, 'control': 48, 'movement': 88}, {'name': 'Circle Change', 'speed': 88, 'control': 86, 'movement': 99}, {'name': 'Slider', 'speed': 90, 'control': 70, 'movement': 42}]",74,False,2024,657140
669,d3e33e64b206201c0146f0ab71a89178,https://cards.theshow.com/mlb24/d3e33e64b206201c0146f0ab71a89178-baked.webp,Lake Bachar,Common,Marlins,MIA,56,RP,,84,28,R,R,219 lbs,"6'2""",Illinois,False,72,36,54,57,37,41,71,51,55,0,0,2,1,0,0,0,15,5,0,70,25,65,30,25,0,25,0,2,"[{'name': '4-Seam Fastball', 'speed': 93, 'control': 53, 'movement': 54}, {'name': 'Curveball', 'speed': 81, 'control': 49, 'movement': 54}, {'name': 'Changeup', 'speed': 83, 'control': 54, 'movement': 55}, {'name': '2-Seam Fastball', 'speed': 91, 'control': 48, 'movement': 45}]",56,False,2024,669199
670,5432d17da264c7575407733a6c995d2e,https://cards.theshow.com/mlb24/5432d17da264c7575407733a6c995d2e-baked.webp,LaMonte Wade Jr.,Bronze,Giants,SF,72,1B,"LF, CF, RF",31,30,L,L,205 lbs,"6'1""",Maryland,True,0,0,0,0,0,0,0,10,10,83,75,32,51,59,107,92,38,28,82,0,62,34,56,61,0,33,38,37,[],72,False,2024,664774
671,8064e1c8f8628ae7011a5daa6fc52d47,https://cards.theshow.com/mlb24/8064e1c8f8628ae7011a5daa6fc52d47-baked.webp,Lance Lynn,Bronze,Cardinals,STL,72,SP,,31,36,S,R,280 lbs,"6'5""",Indiana,False,75,61,66,55,60,65,75,55,82,1,1,0,0,0,30,1,69,25,0,44,40,79,38,31,0,30,0,0,"[{'name': '4-Seam Fastball', 'speed': 92, 'control': 45, 'movement': 46}, {'name': 'Cutter', 'speed': 88, 'control': 52, 'movement': 65}, {'name': 'Sinker', 'speed': 91, 'control': 58, 'movement': 75}, {'name': 'Slurve', 'speed': 81, 'control': 58, 'movement': 82}, {'name': 'Circle Change', 'speed': 85, 'control': 64, 'movement': 62}]",72,False,2024,458681
672,47e547b21be6410ca1ad254c14700bab,https://cards.theshow.com/mlb24/47e547b21be6410ca1ad254c14700bab-baked.webp,Lance McCullers Jr.,Silver,Astros,HOU,75,SP,,43,30,L,R,202 lbs,"6'1""",Florida,False,85,94,78,63,39,71,86,81,99,0,0,0,0,7,1,0,61,3,0,85,35,81,32,41,0,25,0,0,"[{'name': 'Slider', 'speed': 85, 'control': 90, 'movement': 99}, {'name': 'Knuckle-curve', 'speed': 83, 'control': 87, 'movement': 95}, {'name': 'Sinker', 'speed': 93, 'control': 86, 'movement': 84}, {'name': 'Circle Change', 'speed': 87, 'control': 78, 'movement': 99}, {'name': 'Cutter', 'speed': 88, 'control': 67, 'movement': 87}]",75,False,2024,621121
673,0189d6792fba27df1323f0886cc0765c,https://cards.theshow.com/mlb24/0189d6792fba27df1323f0886cc0765c-baked.webp,Landen Roupp,Common,Giants,SF,63,CP,,65,25,R,R,205 lbs,"6'2""",North Carolina,False,32,77,65,55,47,66,70,53,56,5,4,5,3,6,7,6,27,6,0,63,54,56,57,49,0,38,5,3,"[{'name': '4-Seam Fastball', 'speed': 93, 'control': 56, 'movement': 56}, {'name': 'Slider', 'speed': 83, 'control': 53, 'movement': 55}, {'name': 'Curveball', 'speed': 79, 'control': 57, 'movement': 54}, {'name': 'Changeup', 'speed': 81, 'control': 50, 'movement': 37}, {'name': '2-Seam Fastball', 'speed': 91, 'control': 50, 'movement': 50}]",63,False,2024,694738
674,e7b09b70310f45f26f55d0764f661f07,https://cards.theshow.com/mlb24/e7b09b70310f45f26f55d0764f661f07-baked.webp,Landon Knack,Silver,Dodgers,LAD,78,SP,,96,26,L,R,220 lbs,"6'2""",Tennessee,False,72,75,79,59,67,56,83,53,55,0,0,0,0,0,0,0,35,5,0,72,44,67,53,37,0,34,0,0,"[{'name': '4-Seam Fastball', 'speed': 96, 'control': 62, 'movement': 55}, {'name': 'Slider', 'speed': 88, 'control': 57, 'movement': 52}, {'name': 'Curveball', 'speed': 81, 'control': 48, 'movement': 46}, {'name': 'Changeup', 'speed': 84, 'control': 48, 'movement': 44}]",78,False,2024,689017
675,d5889505b5790cf5fdc9f1a622b85269,https://cards.theshow.com/mlb24/d5889505b5790cf5fdc9f1a622b85269-baked.webp,Lane Thomas,Gold,Guardians,CLE,82,RF,"LF, CF",8,28,R,R,198 lbs,"6'0""",Tennessee,True,0,0,0,0,0,0,0,10,10,92,58,60,60,58,70,80,29,27,89,0,62,91,90,60,0,87,66,86,[],82,False,2024,657041
676,27302a752210ff54f2c0897f78fe79ba,https://cards.theshow.com/mlb24/27302a752210ff54f2c0897f78fe79ba-baked.webp,Lars Nootbaar,Silver,Cardinals,STL,77,RF,"LF, CF",21,26,L,R,205 lbs,"6'3""",California,True,0,0,0,0,0,0,0,10,10,66,59,41,68,67,88,50,45,45,66,0,74,78,83,63,0,63,12,44,[],77,False,2024,663457
677,d55a9fb84ce29a9cb3ffecd7a42a2429,https://cards.theshow.com/mlb24/d55a9fb84ce29a9cb3ffecd7a42a2429-baked.webp,Lawrence Butler,Silver,Athletics,OAK,79,RF,"1B, LF, CF",4,23,L,R,210 lbs,"6'3""",New Jersey,True,0,0,0,0,0,0,0,10,10,75,65,62,73,56,59,85,33,31,78,0,61,61,77,64,0,56,69,64,[],79,False,2024,671732
678,0adf03425855371172c2c007782d56cc,https://cards.theshow.com/mlb24/0adf03425855371172c2c007782d56cc-baked.webp,Lenyn Sosa,Bronze,White Sox,CWS,70,3B,"2B, SS",50,24,R,R,180 lbs,"6'0""",Slovenia,True,0,0,0,0,0,0,0,10,10,82,52,57,40,67,30,78,35,25,76,0,58,52,64,62,0,59,11,23,[],70,False,2024,672820
679,5eefb13d4e3acce6113c8596bf9831b4,https://cards.theshow.com/mlb24/5eefb13d4e3acce6113c8596bf9831b4-baked.webp,Leo Jiménez,Common,Blue Jays,TOR,63,SS,"2B, 3B",49,22,R,R,215 lbs,"5'10""",Russian Federation,True,0,0,0,0,0,0,0,10,10,76,45,40,50,42,43,49,35,25,79,0,51,45,44,54,0,59,45,47,[],63,False,2024,677870
680,bc89fec23f30913f77a946050ba107c1,https://cards.theshow.com/mlb24/bc89fec23f30913f77a946050ba107c1-baked.webp,Leody Taveras,Silver,Rangers,TEX,77,CF,"LF, RF",3,25,S,R,195 lbs,"6'2""",At Sea,True,0,0,0,0,0,0,0,10,10,43,59,38,49,70,62,48,35,25,80,0,76,87,81,82,0,84,58,59,[],77,False,2024,665750
681,5b6479f4c44f84b3573414c87f869185,https://cards.theshow.com/mlb24/5b6479f4c44f84b3573414c87f869185-baked.webp,Liam Hendriks,Silver,Red Sox,BOS,78,RP,,31,35,R,R,235 lbs,"6'0""",Cuba,False,25,73,77,84,75,66,80,65,80,0,0,0,0,1,4,0,64,0,0,72,53,49,25,45,0,14,0,0,"[{'name': '4-Seam Fastball', 'speed': 95, 'control': 71, 'movement': 80}, {'name': 'Slider', 'speed': 88, 'control': 61, 'movement': 61}, {'name': 'Knuckle-curve', 'speed': 85, 'control': 64, 'movement': 80}]",78,False,2024,521230
682,f9ded756d1737b4c1ae127b8359ee1a8,https://cards.theshow.com/mlb24/f9ded756d1737b4c1ae127b8359ee1a8-baked.webp,Liover Peguero,Bronze,Pirates,PIT,69,SS,"2B, 3B",31,23,R,R,220 lbs,"6'0""",At Sea,True,0,0,0,0,0,0,0,10,10,74,46,44,53,41,41,60,35,25,73,0,54,73,63,59,0,87,41,48,[],69,False,2024,678894
683,b430d6f1aa076777823b2955bac910e4,https://cards.theshow.com/mlb24/b430d6f1aa076777823b2955bac910e4-baked.webp,Logan Driscoll,Bronze,Rays,TB,67,C,"LF, RF",41,26,L,R,195 lbs,"5'11""",Colorado,True,0,0,0,0,0,0,0,10,10,44,52,31,34,44,34,38,29,24,66,0,65,76,72,75,72,61,38,34,[],67,False,2024,686482
684,28a6d911754a6cfe2cba8ea52c90d7e7,https://cards.theshow.com/mlb24/28a6d911754a6cfe2cba8ea52c90d7e7-baked.webp,Logan Gilbert,Diamond,Mariners,SEA,87,SP,,36,26,R,R,215 lbs,"6'6""",Florida,False,93,70,93,62,83,66,83,67,79,0,0,0,0,2,0,0,30,0,0,75,45,70,55,34,0,40,0,0,"[{'name': '4-Seam Fastball', 'speed': 96, 'control': 65, 'movement': 70}, {'name': 'Slider', 'speed': 88, 'control': 82, 'movement': 78}, {'name': 'Splitter', 'speed': 84, 'control': 74, 'movement': 68}, {'name': 'Sweeping Curve', 'speed': 83, 'control': 59, 'movement': 79}, {'name': 'Cutter', 'speed': 92, 'control': 56, 'movement': 52}]",87,False,2024,669302
685,e6943edad528aecf01ceb876d04f8405,https://cards.theshow.com/mlb24/e6943edad528aecf01ceb876d04f8405-baked.webp,Logan Gillaspie,Common,Padres,SD,58,RP,,71,26,R,R,215 lbs,"6'2""",California,False,26,53,50,49,54,48,79,51,81,9,4,8,4,10,10,7,38,8,0,81,35,76,40,39,0,38,8,6,"[{'name': '4-Seam Fastball', 'speed': 95, 'control': 54, 'movement': 74}, {'name': 'Slider', 'speed': 82, 'control': 48, 'movement': 76}, {'name': 'Circle Change', 'speed': 86, 'control': 50, 'movement': 72}, {'name': '12-6 Curve', 'speed': 82, 'control': 53, 'movement': 81}]",58,False,2024,670810
686,1c680d9ca4de39bf01510dd7a15006f8,https://cards.theshow.com/mlb24/1c680d9ca4de39bf01510dd7a15006f8-baked.webp,Logan O'Hoppe,Silver,Angels,LAA,76,C,1B,14,24,R,R,185 lbs,"6'2""",New York,True,0,0,0,0,0,0,0,10,10,43,72,65,65,46,47,60,35,25,90,0,62,80,56,60,66,64,6,18,[],76,False,2024,681351
687,a5419b34e791ffdd85f5cc39993faf90,https://cards.theshow.com/mlb24/a5419b34e791ffdd85f5cc39993faf90-baked.webp,Logan Webb,Silver,Giants,SF,78,SP,,62,27,R,R,220 lbs,"6'1""",California,False,89,55,63,53,83,87,79,71,99,1,6,8,19,9,22,1,66,4,0,78,46,44,50,38,0,38,0,8,"[{'name': 'Circle Change', 'speed': 87, 'control': 99, 'movement': 99}, {'name': 'Sinker', 'speed': 92, 'control': 68, 'movement': 99}, {'name': 'Slurve', 'speed': 83, 'control': 65, 'movement': 99}, {'name': '4-Seam Fastball', 'speed': 92, 'control': 62, 'movement': 72}, {'name': 'Cutter', 'speed': 90, 'control': 65, 'movement': 71}]",78,False,2024,657277
688,2b4226dd7ed6eb2d419b881f3ae9c97c,https://cards.theshow.com/mlb24/2b4226dd7ed6eb2d419b881f3ae9c97c-baked.webp,Lourdes Gurriel Jr.,Gold,Diamondbacks,ARI,81,LF,"1B, 2B, SS, CF, RF",12,30,R,R,215 lbs,"6'4""",Venezuela,True,0,0,0,0,0,0,0,10,10,107,59,65,58,73,37,96,43,38,74,0,75,76,86,63,0,51,40,50,[],81,False,2024,666971
689,71397d04b41adf38523e346eb7b57ba2,https://cards.theshow.com/mlb24/71397d04b41adf38523e346eb7b57ba2-baked.webp,Lucas Erceg,Gold,Royals,KC,84,CP,,60,28,L,R,214 lbs,"6'2""",California,False,26,117,88,77,78,66,99,56,86,6,2,5,3,5,3,5,7,3,0,66,46,74,52,48,0,45,6,5,"[{'name': 'Sinker', 'speed': 95, 'control': 57, 'movement': 73}, {'name': '4-Seam Fastball', 'speed': 98, 'control': 57, 'movement': 78}, {'name': 'Circle Change', 'speed': 88, 'control': 58, 'movement': 82}, {'name': 'Slider', 'speed': 86, 'control': 52, 'movement': 86}]",84,False,2024,668674
690,db19900caadae6927b693bf6527886b5,https://cards.theshow.com/mlb24/db19900caadae6927b693bf6527886b5-baked.webp,Lucas Gilbreath,Common,Rockies,COL,63,RP,,58,28,L,L,185 lbs,"6'1""",Colorado,False,30,68,68,68,33,76,72,66,88,0,0,0,0,2,0,0,27,8,0,75,35,44,35,40,0,29,0,7,"[{'name': '4-Seam Fastball', 'speed': 94, 'control': 74, 'movement': 64}, {'name': 'Slider', 'speed': 83, 'control': 77, 'movement': 88}, {'name': 'Splitter', 'speed': 85, 'control': 49, 'movement': 40}]",63,False,2024,656458
691,6a8cfab2aa11fbb342063df25c16a5f1,https://cards.theshow.com/mlb24/6a8cfab2aa11fbb342063df25c16a5f1-baked.webp,Lucas Giolito,Bronze,Red Sox,BOS,74,SP,,54,29,R,R,245 lbs,"6'6""",California,False,83,68,68,63,56,48,68,63,81,5,3,0,0,0,1,5,60,4,0,61,46,68,54,39,0,21,0,7,"[{'name': '4-Seam Fastball', 'speed': 93, 'control': 66, 'movement': 76}, {'name': 'Circle Change', 'speed': 81, 'control': 72, 'movement': 57}, {'name': 'Slider', 'speed': 84, 'control': 63, 'movement': 69}, {'name': '12-6 Curve', 'speed': 78, 'control': 52, 'movement': 81}]",74,False,2024,608337
692,8490b8235a9590658bcde7492066631e,https://cards.theshow.com/mlb24/8490b8235a9590658bcde7492066631e-baked.webp,Lucas Sims,Bronze,Red Sox,BOS,66,RP,,39,29,R,R,213 lbs,"6'2""",Georgia,False,25,84,83,71,25,48,73,75,99,2,0,0,0,0,3,2,71,10,0,75,44,54,46,53,0,25,0,7,"[{'name': 'Slider', 'speed': 84, 'control': 99, 'movement': 99}, {'name': '4-Seam Fastball', 'speed': 94, 'control': 76, 'movement': 96}, {'name': 'Sweeping Curve', 'speed': 80, 'control': 64, 'movement': 89}, {'name': 'Splitter', 'speed': 88, 'control': 62, 'movement': 82}]",66,False,2024,608371
693,ff9b401529ad052db50e89f363430ebc,https://cards.theshow.com/mlb24/ff9b401529ad052db50e89f363430ebc-baked.webp,Luis Arraez,Silver,Padres,SD,78,2B,"1B, 3B, SS, LF",4,26,L,R,175 lbs,"5'10""",Slovenia,True,0,0,0,0,0,0,0,10,10,77,106,30,33,110,33,114,40,39,88,0,60,48,78,68,0,35,6,22,[],78,False,2024,650333
694,27ba0e5a34ecd06b86478a9b8942dd2b,https://cards.theshow.com/mlb24/27ba0e5a34ecd06b86478a9b8942dd2b-baked.webp,Luis Campusano,Silver,Padres,SD,76,C,1B,12,25,R,R,232 lbs,"5'11""",Georgia,True,0,0,0,0,0,0,0,10,10,38,77,60,50,89,45,78,18,14,78,0,53,77,58,50,63,30,14,11,[],76,False,2024,669134
695,52c2e74398aeeeebb16f6e43047cd853,https://cards.theshow.com/mlb24/52c2e74398aeeeebb16f6e43047cd853-baked.webp,Luis Contreras,Common,Astros,HOU,54,RP,,73,27,R,R,175 lbs,"6'1""",Slovenia,False,24,53,44,53,45,46,65,54,55,7,4,4,2,4,5,4,39,4,0,82,55,56,56,48,0,45,3,2,"[{'name': '4-Seam Fastball', 'speed': 92, 'control': 61, 'movement': 55}, {'name': 'Slider', 'speed': 83, 'control': 53, 'movement': 46}, {'name': 'Changeup', 'speed': 79, 'control': 56, 'movement': 48}, {'name': '2-Seam Fastball', 'speed': 90, 'control': 46, 'movement': 44}]",54,False,2024,664351
696,9a162271ad21886ea248dc0a044b606f,https://cards.theshow.com/mlb24/9a162271ad21886ea248dc0a044b606f-baked.webp,Luis Gil,Gold,Yankees,NYY,81,SP,,81,25,R,R,185 lbs,"6'2""",At Sea,False,78,111,97,71,38,67,88,67,85,15,11,11,7,16,11,10,40,9,0,89,46,55,43,49,0,33,18,9,"[{'name': '4-Seam Fastball', 'speed': 97, 'control': 75, 'movement': 70}, {'name': 'Circle Change', 'speed': 88, 'control': 50, 'movement': 58}, {'name': 'Slider', 'speed': 87, 'control': 78, 'movement': 85}]",81,False,2024,661563
697,6f011f20c2d9f0811094c08afbfa4aa1,https://cards.theshow.com/mlb24/6f011f20c2d9f0811094c08afbfa4aa1-baked.webp,Luis Guerrero,Common,Red Sox,BOS,55,RP,,99,23,R,R,215 lbs,"6'0""",At Sea,False,24,36,52,57,31,56,99,53,52,8,6,5,4,5,6,6,29,5,0,83,52,45,56,49,0,38,7,5,"[{'name': '4-Seam Fastball', 'speed': 96, 'control': 54, 'movement': 50}, {'name': 'Slider', 'speed': 88, 'control': 52, 'movement': 49}, {'name': 'Splitter', 'speed': 84, 'control': 56, 'movement': 52}, {'name': 'Sinker', 'speed': 95, 'control': 52, 'movement': 49}]",55,False,2024,692285
698,2cb4bf73635733733a91c88d6a672c49,https://cards.theshow.com/mlb24/2cb4bf73635733733a91c88d6a672c49-baked.webp,Luis Ortiz,Bronze,Pirates,PIT,68,SP,,48,25,R,R,235 lbs,"6'2""",At Sea,False,70,44,70,63,26,43,99,50,88,6,4,4,2,4,6,4,38,7,0,77,44,66,46,46,0,38,4,2,"[{'name': 'Sinker', 'speed': 95, 'control': 50, 'movement': 44}, {'name': 'Slider', 'speed': 86, 'control': 53, 'movement': 74}, {'name': '4-Seam Fastball', 'speed': 96, 'control': 59, 'movement': 88}, {'name': 'Cutter', 'speed': 91, 'control': 44, 'movement': 39}, {'name': 'Circle Change', 'speed': 88, 'control': 46, 'movement': 65}]",68,False,2024,120077
699,7991e27685f02ea5c16dc1f0b0ad3271,https://cards.theshow.com/mlb24/7991e27685f02ea5c16dc1f0b0ad3271-baked.webp,Luis Perales,Common,Red Sox,BOS,64,SP,,93,20,R,R,160 lbs,"6'1""",Slovenia,False,74,54,44,55,50,42,80,48,56,7,6,5,4,5,7,3,30,4,0,79,49,54,52,46,0,38,6,3,"[{'name': '4-Seam Fastball', 'speed': 95, 'control': 54, 'movement': 55}, {'name': 'Curveball', 'speed': 84, 'control': 50, 'movement': 56}, {'name': 'Changeup', 'speed': 87, 'control': 40, 'movement': 49}, {'name': '2-Seam Fastball', 'speed': 93, 'control': 49, 'movement': 45}]",64,False,2024,691384
700,0818eea7143854b1fcb09443adf36a9c,https://cards.theshow.com/mlb24/0818eea7143854b1fcb09443adf36a9c-baked.webp,Luis Peralta,Common,Rockies,COL,52,CP,,41,23,L,L,170 lbs,"5'11""",At Sea,False,31,45,42,55,38,46,65,55,56,4,8,3,5,4,6,7,29,5,0,82,49,45,42,46,0,38,6,3,"[{'name': '4-Seam Fastball', 'speed': 92, 'control': 54, 'movement': 56}, {'name': 'Slider', 'speed': 83, 'control': 56, 'movement': 52}, {'name': 'Changeup', 'speed': 78, 'control': 57, 'movement': 49}, {'name': 'Curveball', 'speed': 78, 'control': 56, 'movement': 50}]",52,False,2024,678821
701,efd1cc79cc10bd573c737e42818c236d,https://cards.theshow.com/mlb24/efd1cc79cc10bd573c737e42818c236d-baked.webp,Luis Rengifo,Gold,Angels,LAA,80,2B,"3B, SS, LF, CF, RF",2,27,S,R,195 lbs,"5'10""",Slovenia,True,0,0,0,0,0,0,0,10,10,115,82,46,48,87,40,78,40,25,87,0,54,74,57,67,0,54,68,77,[],80,False,2024,650859
702,7837feef824341d278d33bd783a5de82,https://cards.theshow.com/mlb24/7837feef824341d278d33bd783a5de82-baked.webp,Luis Robert Jr.,Silver,White Sox,CWS,75,CF,"LF, RF",88,26,R,R,220 lbs,"6'2""",Venezuela,True,0,0,0,0,0,0,0,10,10,47,56,50,70,34,52,40,35,25,80,0,90,71,65,70,0,77,70,83,[],75,False,2024,673357
703,d9ee301182a927485cd0e206bdefb251,https://cards.theshow.com/mlb24/d9ee301182a927485cd0e206bdefb251-baked.webp,Luis Severino,Silver,Mets,NYM,77,SP,,40,30,R,R,218 lbs,"6'2""",At Sea,False,85,67,71,54,65,69,99,72,97,0,0,0,0,3,1,0,63,13,0,78,40,72,35,30,0,22,0,0,"[{'name': '4-Seam Fastball', 'speed': 96, 'control': 86, 'movement': 73}, {'name': 'Sinker', 'speed': 95, 'control': 58, 'movement': 56}, {'name': 'Slurve', 'speed': 85, 'control': 79, 'movement': 97}, {'name': 'Slider', 'speed': 87, 'control': 84, 'movement': 95}, {'name': 'Cutter', 'speed': 93, 'control': 56, 'movement': 93}]",77,False,2024,622663
704,902a9063a872fbbb9c0eb7b0e01ee790,https://cards.theshow.com/mlb24/902a9063a872fbbb9c0eb7b0e01ee790-baked.webp,Luis Torrens,Bronze,Mets,NYM,72,C,,13,27,R,R,217 lbs,"6'0""",Slovenia,True,0,0,0,0,0,0,0,10,10,53,61,77,37,66,53,40,52,25,66,0,44,82,70,44,72,50,0,12,[],72,False,2024,620443
