uuid,type,img,name,rarity,team,team_short_name,ovr,series,series_texture_name,series_year,display_position,display_secondary_positions,jersey_number,age,bat_hand,throw_hand,weight,height,born,is_hitter,stamina,pitching_clutch,hits_per_bf,k_per_bf,bb_per_bf,hr_per_bf,pitch_velocity,pitch_control,pitch_movement,contact_left,contact_right,power_left,power_right,plate_vision,plate_discipline,batting_clutch,bunting_ability,drag_bunting_ability,hitting_durability,fielding_durability,fielding_ability,arm_strength,arm_accuracy,reaction_time,blocking,speed,baserunning_ability,baserunning_aggression,hit_rank_image,fielding_rank_image,pitches,quirks,is_sellable
dbd9669f09ee76847d3e923b7e886aa8,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdVJHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--aaedcf9856fd50b1bd567f1ab87fae46a0f3d0b1/2c5d6c6a1d71d727401f2d6037d44ad9..png,Rich Hill,Bronze,Mets,NYM,73,Live,,2017,SP,,21,41,L,L,221 lbs,"6'5""",Massachusetts,False,74,66,75,58,63,60,44,56,99,0,2,0,0,34,15,7,72,35,0,45,42,67,56,25,0,8,0,0,,,"[{'name': '4-Seam Fastball', 'speed': 88, 'control': 55, 'movement': 87}, {'name': 'Sweeping Curve', 'speed': 73, 'control': 68, 'movement': 99}, {'name': 'Slider', 'speed': 75, 'control': 62, 'movement': 99}, {'name': 'Cutter', 'speed': 83, 'control': 47, 'movement': 77}, {'name': '2-Seam Fastball', 'speed': 86, 'control': 52, 'movement': 90}]","[{'name': 'Road Warrior', 'description': 'Performs better when playing on the road', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaVpkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e89770a28bc84416b285cac043dc1009747bf6cc/GPerk_RoadWarrior.jpg'}]",True
6ae7824fc72133c295b43f04ea9dfa39,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbzFXIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--793109204b4f5297f919b883deea26af258fcf3c/10d67cec8c0866c7f76e54b538cf4c49..png,Richard Bleier,Bronze,Marlins,MIA,69,Live,,2017,RP,,35,33,L,L,215 lbs,"6'3""",Florida,False,26,58,63,45,101,80,59,71,95,0,0,0,0,2,0,0,64,0,0,66,54,45,48,44,0,25,0,7,,,"[{'name': 'Sinker', 'speed': 89, 'control': 92, 'movement': 95}, {'name': 'Cutter', 'speed': 88, 'control': 64, 'movement': 64}, {'name': 'Slider', 'speed': 79, 'control': 64, 'movement': 74}, {'name': 'Changeup', 'speed': 83, 'control': 64, 'movement': 93}]","[{'name': 'Control Artist', 'description': 'Excels at limiting walks', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaTVkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--84917b3dc20b88e06e6bdb8dee339f75a6963617/GPerk_ControlArtist.jpg'}, {'name': 'Grounded', 'description': 'Excels at limiting home runs', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBak5kIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b7a2c5c1dc06e4afd99f4b098fa9471814490c0b/GPerk_Grounded.jpg'}]",True
7be9fdb21d740d2bc72ceaa415e791ed,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBclZNIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--647d83c6e6d85cd62c739b27c0881f228de57db7/e84fb3ce2434a8d0440b91df5a921894..png,Richard Lovelady,Common,Royals,KC,57,Live,,2017,RP,,55,25,L,L,185 lbs,"6'0""",Georgia,False,27,42,56,59,38,53,77,51,56,9,16,10,12,8,8,11,44,6,0,78,45,64,45,50,0,36,9,7,,,"[{'name': '4-Seam Fastball', 'speed': 94, 'control': 59, 'movement': 56}, {'name': 'Slider', 'speed': 84, 'control': 61, 'movement': 45}, {'name': 'Changeup', 'speed': 81, 'control': 46, 'movement': 52}, {'name': '2-Seam Fastball', 'speed': 93, 'control': 40, 'movement': 43}]",[],True
1f7f61828a697b28059f813c0f512154,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa0JUIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--6a79420a89408386ba8fb9cafca71c9e8dd2abe4/314e48ab5d444f3a2030e2730a85f6f2..png,Richard Rodriguez,Silver,Braves,ATL,76,Live,,2017,RP,,48,31,R,R,220 lbs,"6'4""",Dominican Republic,False,25,77,89,45,89,76,82,67,99,0,0,0,0,0,0,0,63,1,0,89,46,66,58,40,0,25,0,5,,,"[{'name': '4-Seam Fastball', 'speed': 93, 'control': 90, 'movement': 99}, {'name': 'Slider', 'speed': 82, 'control': 60, 'movement': 94}, {'name': '2-Seam Fastball', 'speed': 94, 'control': 52, 'movement': 99}]","[{'name': 'Control Artist', 'description': 'Excels at limiting walks', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaTVkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--84917b3dc20b88e06e6bdb8dee339f75a6963617/GPerk_ControlArtist.jpg'}]",True
6a2240eb9b32ca09d8400877500ad08e,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdk5NIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--2168c3e387d1e129eeeb7d527605d0eabc9d97d8/8fbdc1b5e82bf14f5dd277580108e890..png,Richie Martin,Common,Orioles,BAL,62,Live,,2017,SS,2B,1,26,R,R,190 lbs,"6'0""",Michigan,True,0,0,0,0,0,0,0,10,10,57,52,30,26,44,27,40,44,37,77,0,50,76,64,47,0,87,43,42,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVJkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--feb62b9dfef9d1700365592f6402b85f55096084/shield-common.png,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVJkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--feb62b9dfef9d1700365592f6402b85f55096084/shield-common.png,[],"[{'name': 'Speedster', 'description': 'Has elite running speed', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBalpkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--09374886076596c862176a896bd862979a91f5b7/GPerk_Speedster.jpg'}]",True
8f8161d3a6bdf6a3ba5b28fd35725356,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBc1pYIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1f8b1815dccedf03bb4839f5bdbc9f081bce8f51/8124b651baa72cc1ed8e037e03212882..png,Riley Adams,Common,Nationals,WAS,63,Live,,2017,C,,25,23,R,R,225 lbs,"6'4""",California,True,0,0,0,0,0,0,0,10,10,45,62,50,42,29,58,45,49,34,76,0,55,62,51,54,57,54,5,7,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVJkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--feb62b9dfef9d1700365592f6402b85f55096084/shield-common.png,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVJkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--feb62b9dfef9d1700365592f6402b85f55096084/shield-common.png,[],[],True
252f10d089c839dc941598cc7533ba82,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdlpPIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--8bc6cdebe5379a8dba089ea57a726e575f182e38/9fced3ac6f5b952175b87b4fc757b227..png,Riley Smith,Common,Diamondbacks,ARI,62,Live,,2017,RP,,46,24,R,R,207 lbs,"6'1""",Texas,False,49,37,47,47,72,56,87,43,75,5,5,0,0,5,5,5,50,10,0,65,48,55,50,42,0,30,30,10,,,"[{'name': 'Sinker', 'speed': 93, 'control': 45, 'movement': 65}, {'name': 'Slider', 'speed': 84, 'control': 45, 'movement': 63}, {'name': 'Curveball', 'speed': 81, 'control': 48, 'movement': 75}, {'name': 'Changeup', 'speed': 87, 'control': 34, 'movement': 75}]",[],True
be3571b4ee12c46862b7ead25cd703c9,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaEJkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--ace9cfe6b33b500ccb4c5b01b2bb04d251748030/default-actionshot.jpg,Roansy Contreras,Common,Pirates,PIT,63,Live,,2017,SP,,59,20,R,R,175 lbs,"6'0""",Dominican Republic,False,74,54,59,42,46,40,75,46,52,14,12,11,8,12,16,10,38,11,0,88,46,55,48,46,0,28,18,7,,,"[{'name': '4-Seam Fastball', 'speed': 94, 'control': 56, 'movement': 52}, {'name': 'Curveball', 'speed': 80, 'control': 46, 'movement': 45}, {'name': 'Changeup', 'speed': 81, 'control': 38, 'movement': 33}, {'name': '2-Seam Fastball', 'speed': 91, 'control': 46, 'movement': 49}]",[],True
9b641f6563e65b18260beb0fdf342957,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbTlyIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--93f6f0caaba78908c7570aafeb9a2e6e9d6b2b67/f1245c6d81732abebd1193df6afaade8.jpg,Rob Refsnyder,Bronze,Twins,MIN,68,Live,,2017,2B,"1B, LF, CF, RF",38,29,R,R,205 lbs,"6'0""",South Korea,True,0,0,0,0,0,0,0,10,10,64,56,40,42,57,56,47,46,27,76,0,64,69,64,66,0,64,10,10,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVJkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--feb62b9dfef9d1700365592f6402b85f55096084/shield-common.png,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWRkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f0cddd7566f462a95018a10a9173945fd8300839/shield-bronze.png,[],[],True
9615ea4b6f188dd196b6eea0965f539e,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcWhHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--fd48ebd3d53205dda581ac483c8cdb8ebdb00649/29ffbc4ac872d7b5546d0fb2eb60ef30..png,Robbie Grossman,Silver,Tigers,DET,76,Live,,2017,LF,"CF, RF",8,31,S,L,216 lbs,"6'0""",California,True,0,0,0,0,0,0,0,10,10,66,44,68,62,55,105,72,39,31,84,0,75,57,46,78,0,57,57,70,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWRkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f0cddd7566f462a95018a10a9173945fd8300839/shield-bronze.png,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWRkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f0cddd7566f462a95018a10a9173945fd8300839/shield-bronze.png,[],"[{'name': 'Walker', 'description': 'Excels at drawing walks and check swinging', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa3RkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--a773bb229eba58e073edc7715e57f7a4a5fe20fd/GPerk_Walker.jpg'}, {'name': 'Road Warrior', 'description': 'Performs better when playing on the road', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaVpkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e89770a28bc84416b285cac043dc1009747bf6cc/GPerk_RoadWarrior.jpg'}, {'name': 'First-Pitch Hitter', 'description': 'Excels at hitting the first pitch of an at-bat', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBajFkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--6330ce8d4f8c1885a61f55503012e860584d8783/GPerk_FirstPitchHitter.jpg'}, {'name': 'Dead Red', 'description': 'Excels at hitting fastballs', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaVZkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--72497c0bf1deba9c0d4c80015f07009d9b66c4cd/GPerk_DeadRed.jpg'}, {'name': 'Day Player', 'description': 'Performs better when playing day games', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaWhkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--95f1421345113af1280c8ad91e0bdeab51d53aba/GPerk_DayPlayer.jpg'}]",True
e8caf5068d097fe43a132fbc1152bdd8,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcWhyIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--5edcb0c97847282827140b330ba25fee327ac41f/b237bef35a72a38fec385328275e7895.jpg,Robbie Ray,Diamond,Blue Jays,TOR,87,Live,,2017,SP,,38,29,L,L,215 lbs,"6'2""",Tennessee,False,87,101,84,78,76,52,81,72,90,6,6,6,3,12,20,7,83,35,0,71,50,38,47,42,0,25,0,0,,,"[{'name': '4-Seam Fastball', 'speed': 94, 'control': 87, 'movement': 80}, {'name': 'Slider', 'speed': 87, 'control': 82, 'movement': 90}, {'name': 'Knuckle-curve', 'speed': 84, 'control': 72, 'movement': 74}, {'name': '2-Seam Fastball', 'speed': 93, 'control': 54, 'movement': 67}, {'name': 'Changeup', 'speed': 88, 'control': 68, 'movement': 57}]","[{'name': 'Pressure Cooker', 'description': 'Performs better when there are runners on base', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaUZkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--028c11d89cfc42ec145e27e353c7b97f6a42d042/GPerk_PressureCooker.jpg'}, {'name': 'Stingy', 'description': 'Excels at limiting base hits', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa1ZkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--eb6af75570318901220b6712f87b39697dd00733/GPerk_Stingy.jpg'}, {'name': 'Knee Buckler', 'description': 'Throws an extremely effective breaking pitch', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa1JkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--7770ad794db53152f5ca4558a156896f3afd2db6/GPerk_KneeBuckler.jpg'}]",True
9ed414b78bdc4d0196ea5d0589425817,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdVJNIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--8b7eba0ecac506ed4761a203dc4772b6e7d893ba/a1376ad821695e08e53846f77d005c39..png,Robert Gsellman,Bronze,Mets,NYM,65,Live,,2017,RP,,44,27,R,R,200 lbs,"6'4""",California,False,65,55,56,58,60,68,81,66,74,0,2,0,0,12,55,0,63,22,0,64,40,52,39,46,0,25,0,7,,,"[{'name': '2-Seam Fastball', 'speed': 93, 'control': 70, 'movement': 55}, {'name': 'Slider', 'speed': 89, 'control': 69, 'movement': 51}, {'name': '12-6 Curve', 'speed': 79, 'control': 38, 'movement': 70}, {'name': 'Changeup', 'speed': 86, 'control': 88, 'movement': 68}, {'name': '4-Seam Fastball', 'speed': 94, 'control': 67, 'movement': 74}]",[],True
b6ab25e26f747fb4282c742a98d892cb,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcEJJIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1903e4a9c0d9ed245c4427f883533bd58f8599cd/867c1f89eacc33678973ab8ba00ba437..png,Robert Stephenson,Bronze,Rockies,COL,72,Live,,2017,RP,,29,28,R,R,205 lbs,"6'3""",California,False,36,61,80,82,48,56,77,46,93,0,0,0,0,0,5,0,65,11,0,70,53,59,48,60,0,25,0,4,,,"[{'name': 'Slider', 'speed': 84, 'control': 57, 'movement': 81}, {'name': '4-Seam Fastball', 'speed': 95, 'control': 42, 'movement': 93}, {'name': 'Splitter', 'speed': 86, 'control': 39, 'movement': 50}]",[],True
7cd7cb3db3154d9b1b3b57b675963bb2,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcVZSIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--11a6e3f2a2c0b18f0ecf9bd0219061f303ff3550/9bba429b2d9faf0d3d85de975bd31a1d..png,Roberto Perez,Bronze,Indians,CLE,74,Live,,2017,C,,55,32,R,R,220 lbs,"5'11""",Puerto Rico,True,0,0,0,0,0,0,0,10,10,36,18,72,50,24,83,42,99,38,73,0,99,68,99,99,99,15,2,0,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVJkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--feb62b9dfef9d1700365592f6402b85f55096084/shield-common.png,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWhkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--a01322789652b43c56600bda21e09dd580d65311/shield-diamond.png,[],"[{'name': 'Softhands', 'description': 'Excels at fielding the ball cleanly', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBazVkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b49b6dbe1a0afe0dc56092b1dc8a8793de251e08/GPerk_Softhands.jpg'}, {'name': 'Quick Reflexes', 'description': 'Reacts quickly to the ball when fielding', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBakpkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--54298dd77603267aa3a7724022ebd41cd99031cb/GPerk_QuickReflexes.jpg'}, {'name': 'Sniper', 'description': 'Has an extremely accurate throwing arm', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBanBkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--3f78b972eaa6881a721b2e244fa04ccfcc2c0854/GPerk_Sniper.jpg'}, {'name': 'Vacuum', 'description': 'Excels at blocking balls in the dirt', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBazFkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--4efccdc09325623ba425fcc0e2c891a8faa00f0a/GPerk_Vacuum.jpg'}, {'name': 'Platoon', 'description': 'Excels at batting versus one handedness only', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBajlkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f957649a3563774fb70dbb6ff9a6b2a2abd1d08f/GPerk_Platoon.jpg'}, {'name': 'Catcher Pop Time', 'description': 'Excels at throwing out base stealers', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZzVxIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--9c90f593209d64d6daba888a0ac87ec4831df743/GPerk_PopTime.jpg'}]",True
2942549cb69c93f868f7294460a9befe,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBc3hRIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--a805c86788c0c43cf710b61592edff180fb4310d/b2b24fad34055e7c274ee7a9be10c9ff..png,Robinson Chirinos,Bronze,Cubs,CHC,71,Live,,2017,C,,29,37,R,R,220 lbs,"6'1""",Venezuela,True,0,0,0,0,0,0,0,10,10,66,51,76,80,37,78,55,36,28,70,0,52,60,53,59,53,0,5,4,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWRkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f0cddd7566f462a95018a10a9173945fd8300839/shield-bronze.png,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVJkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--feb62b9dfef9d1700365592f6402b85f55096084/shield-common.png,[],"[{'name': 'Bomber', 'description': 'Excels at hitting home runs', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa2hkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--85485ab056d57a1729d0f59cbc9faf02bada5a82/GPerk_Bomber.jpg'}]",True
feba0fc3e2bca1b304abb0a033cb92ea,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdjlxIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--9b862ea2c6794a1a58fa9aa1e2a2d1fd3735adab/b675479cc0824dd679cae1293fe862c9.jpg,Rodolfo Castro,Common,Pirates,PIT,64,Live,,2017,2B,"3B, SS",64,21,S,R,205 lbs,"6'0""",Dominican Republic,True,0,0,0,0,0,0,0,10,10,36,42,46,49,45,38,46,10,3,70,0,67,66,65,59,0,60,36,24,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVJkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--feb62b9dfef9d1700365592f6402b85f55096084/shield-common.png,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWRkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f0cddd7566f462a95018a10a9173945fd8300839/shield-bronze.png,[],[],True
13816ba0dd3a36209cbc3cfef265dc7c,mlb_card,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaHRVIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--76d8b0e80d0770189da27ae8ca53f3134729833e/f546af2d709f8e90704e707f98cc9b62..png,Roman Quinn,Bronze,Phillies,PHI,72,Live,,2017,CF,"LF, RF",24,27,S,R,175 lbs,"5'10""",Florida,True,0,0,0,0,0,0,0,10,10,51,49,67,34,54,54,52,99,99,86,0,61,90,54,58,0,99,30,47,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbVJkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--feb62b9dfef9d1700365592f6402b85f55096084/shield-common.png,https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbWRkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--f0cddd7566f462a95018a10a9173945fd8300839/shield-bronze.png,[],"[{'name': 'Buntmaster', 'description': 'Excels at sacrifice bunting and drag bunting', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaXRkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--bb45b667dafea826c69b2d8333d84d3a2944e8d2/GPerk_Buntmaster.jpg'}, {'name': 'Cannon', 'description': 'Has an extremely strong throwing arm', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbGxsIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--94fa8ec343ed267683362efa053f46b833aec009/GPerk_Cannon.jpg'}, {'name': 'Speedster', 'description': 'Has elite running speed', 'img': 'https://mlb21.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBalpkIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--09374886076596c862176a896bd862979a91f5b7/GPerk_Speedster.jpg'}]",True
