,uuid,baked_img,name,rarity,team,team_short_name,ovr,display_position,display_secondary_positions,jersey_number,age,bat_hand,throw_hand,weight,height,born,is_hitter,stamina,pitching_clutch,hits_per_bf,k_per_bf,bb_per_bf,hr_per_bf,pitch_velocity,pitch_control,pitch_movement,contact_left,contact_right,power_left,power_right,plate_vision,plate_discipline,batting_clutch,bunting_ability,drag_bunting_ability,hitting_durability,fielding_durability,fielding_ability,arm_strength,arm_accuracy,reaction_time,blocking,speed,baserunning_ability,baserunning_aggression,pitches,new_rank,has_rank_change,season,mlb_id
595,f9511942fb791e7451c40c097993b164,https://cards.theshow.com/mlb23/f9511942fb791e7451c40c097993b164-baked.webp,Jose Trevino,Gold,Yankees,NYY,80,C,,39,30,R,R,215 lbs,"5'10""",Texas,True,0,0,0,0,0,0,0,10,10,64,51,54,52,82,40,84,35,25,70,0,99,50,75,99,72,18,6,14,[],80,False,2023,624431
596,cb4edb28742108ee32367d3092f840cb,https://cards.theshow.com/mlb23/cb4edb28742108ee32367d3092f840cb-baked.webp,Jose Urena,Bronze,White Sox,CWS,72,SP,,54,31,R,R,208 lbs,"6'2""",Dominican Republic,False,68,60,67,49,58,55,99,55,77,0,0,0,0,0,20,0,95,35,0,71,49,77,51,26,0,25,0,0,"[{'name': 'Sinker', 'speed': 95, 'control': 63, 'movement': 77}, {'name': 'Slider', 'speed': 87, 'control': 68, 'movement': 46}, {'name': 'Circle Change', 'speed': 88, 'control': 45, 'movement': 48}, {'name': '4-Seam Fastball', 'speed': 96, 'control': 45, 'movement': 75}]",72,False,2023,570632
597,cf2d7ec4d9dc364010a751d4303d56d0,https://cards.theshow.com/mlb23/cf2d7ec4d9dc364010a751d4303d56d0-baked.webp,Jose Urquidy,Bronze,Astros,HOU,71,SP,,65,27,R,R,217 lbs,"6'0""",Mexico,False,77,70,58,47,72,55,70,71,97,0,3,0,0,0,0,2,62,2,0,78,45,59,48,40,0,39,0,11,"[{'name': '4-Seam Fastball', 'speed': 93, 'control': 82, 'movement': 97}, {'name': 'Circle Change', 'speed': 86, 'control': 77, 'movement': 82}, {'name': '12-6 Curve', 'speed': 78, 'control': 74, 'movement': 96}, {'name': 'Slider', 'speed': 80, 'control': 57, 'movement': 92}, {'name': 'Cutter', 'speed': 87, 'control': 66, 'movement': 76}]",71,False,2023,664353
598,2c79aeea85b1abb37f8cf9fbcdc382b0,https://cards.theshow.com/mlb23/2c79aeea85b1abb37f8cf9fbcdc382b0-baked.webp,Josh Donaldson,Bronze,Brewers,MIL,74,3B,1B,3,37,R,R,210 lbs,"6'1""",Florida,True,0,0,0,0,0,0,0,10,10,46,32,97,80,49,78,35,35,28,81,0,84,62,54,78,0,28,3,14,[],74,False,2023,518626
599,0296519c8b410e1e060404694f891566,https://cards.theshow.com/mlb23/0296519c8b410e1e060404694f891566-baked.webp,Josh Fleming,Common,Rays,TB,62,RP,,19,26,R,L,220 lbs,"6'2""",Missouri,False,67,70,44,46,70,70,74,61,99,0,0,0,0,0,0,0,10,3,0,60,28,60,55,42,0,35,4,3,"[{'name': 'Sinker', 'speed': 91, 'control': 67, 'movement': 99}, {'name': 'Circle Change', 'speed': 82, 'control': 61, 'movement': 97}, {'name': 'Cutter', 'speed': 84, 'control': 64, 'movement': 62}, {'name': 'Sweeping Curve', 'speed': 79, 'control': 53, 'movement': 76}]",62,False,2023,676596
600,013c8fb523008502e67c70c9ddc17dc5,https://cards.theshow.com/mlb23/013c8fb523008502e67c70c9ddc17dc5-baked.webp,Josh Hader,Diamond,Padres,SD,85,CP,,71,28,L,L,180 lbs,"5'11""",Maryland,False,25,103,114,103,35,76,99,83,77,0,0,0,0,1,0,0,61,3,0,69,57,67,52,40,0,22,0,7,"[{'name': '2-Seam Fastball', 'speed': 97, 'control': 85, 'movement': 77}, {'name': 'Slider', 'speed': 84, 'control': 90, 'movement': 76}, {'name': 'Circle Change', 'speed': 88, 'control': 75, 'movement': 56}]",85,False,2023,623352
601,09ff22d462320a43405e7abc629f681f,https://cards.theshow.com/mlb23/09ff22d462320a43405e7abc629f681f-baked.webp,Josh Jung,Gold,Rangers,TEX,83,3B,,6,25,R,R,214 lbs,"6'2""",Texas,True,0,0,0,0,0,0,0,10,10,104,83,100,72,46,46,89,35,25,80,0,75,56,64,79,0,47,4,30,[],83,False,2023,673962
602,42797edb3a8231bfcae50a785d47b805,https://cards.theshow.com/mlb23/42797edb3a8231bfcae50a785d47b805-baked.webp,Josh Lowe,Gold,Rays,TB,83,CF,"3B, LF, RF",15,25,L,R,205 lbs,"6'4""",Georgia,True,0,0,0,0,0,0,0,10,10,56,89,53,70,58,47,97,35,25,74,0,63,83,59,74,0,79,90,84,[],83,False,2023,666139
603,7baa285099026fc18e61fcfe27ce7186,https://cards.theshow.com/mlb23/7baa285099026fc18e61fcfe27ce7186-baked.webp,Josh Naylor,Diamond,Guardians,CLE,85,1B,"LF, RF",22,25,L,L,250 lbs,"5'11""",Canada,True,0,0,0,0,0,0,0,10,10,89,95,60,65,86,50,110,35,25,75,0,71,67,62,66,0,31,16,22,[],85,False,2023,647304
604,0651279f1f67b3dfd57a0fd8f0668bb2,https://cards.theshow.com/mlb23/0651279f1f67b3dfd57a0fd8f0668bb2-baked.webp,Josh Rojas,Bronze,Mariners,SEA,72,3B,"2B, SS, LF, RF",4,28,L,R,207 lbs,"6'1""",Arizona,True,0,0,0,0,0,0,0,10,10,71,78,45,42,69,66,66,42,40,76,0,54,70,48,56,0,55,44,65,[],72,False,2023,668942
605,1290b7ac9cd8f98430f4aca228e40a34,https://cards.theshow.com/mlb23/1290b7ac9cd8f98430f4aca228e40a34-baked.webp,Josh Sborz,Gold,Rangers,TEX,82,RP,,66,29,R,R,215 lbs,"6'3""","Washington, DC",False,27,88,89,84,74,63,89,70,89,0,0,0,0,0,0,0,36,10,0,78,37,65,50,31,0,37,0,12,"[{'name': '4-Seam Fastball', 'speed': 97, 'control': 73, 'movement': 89}, {'name': 'Slider', 'speed': 88, 'control': 75, 'movement': 79}, {'name': 'Curveball', 'speed': 84, 'control': 64, 'movement': 82}]",82,False,2023,622250
606,1a774a4b2efb20568e17fa7b95de966e,https://cards.theshow.com/mlb23/1a774a4b2efb20568e17fa7b95de966e-baked.webp,Josh Simpson,Common,Marlins,MIA,56,CP,,65,25,L,L,190 lbs,"6'2""",Connecticut,False,26,42,53,60,38,47,72,61,56,4,6,2,7,5,6,6,34,5,0,77,53,66,50,48,0,42,6,2,"[{'name': '4-Seam Fastball', 'speed': 94, 'control': 53, 'movement': 56}, {'name': 'Slider', 'speed': 84, 'control': 66, 'movement': 45}, {'name': '2-Seam Fastball', 'speed': 92, 'control': 64, 'movement': 48}]",56,False,2023,681006
607,dde7ab386f2688e33598588c7447fa0b,https://cards.theshow.com/mlb23/dde7ab386f2688e33598588c7447fa0b-baked.webp,Josh Winckowski,Bronze,Red Sox,BOS,69,RP,,25,24,R,R,215 lbs,"6'4""",Ohio,False,35,88,63,51,72,45,92,52,87,0,0,0,0,0,0,0,31,0,0,77,46,67,48,42,0,20,8,7,"[{'name': 'Sinker', 'speed': 94, 'control': 56, 'movement': 70}, {'name': 'Slider', 'speed': 85, 'control': 55, 'movement': 87}, {'name': '4-Seam Fastball', 'speed': 94, 'control': 46, 'movement': 52}, {'name': 'Cutter', 'speed': 89, 'control': 53, 'movement': 72}, {'name': 'Circle Change', 'speed': 88, 'control': 51, 'movement': 79}]",69,False,2023,670174
608,d4bc6ebada7a13a81ab982b2cecb015e,https://cards.theshow.com/mlb23/d4bc6ebada7a13a81ab982b2cecb015e-baked.webp,Josh Winder,Bronze,Twins,MIN,69,SP,,74,26,R,R,210 lbs,"6'5""",Virginia,False,73,56,60,40,71,52,73,45,75,16,13,11,7,9,7,10,38,12,0,77,46,55,57,38,0,41,14,8,"[{'name': '4-Seam Fastball', 'speed': 94, 'control': 44, 'movement': 75}, {'name': 'Slider', 'speed': 84, 'control': 49, 'movement': 59}, {'name': '12-6 Curve', 'speed': 81, 'control': 41, 'movement': 67}, {'name': 'Circle Change', 'speed': 88, 'control': 47, 'movement': 51}]",69,False,2023,680739
609,43a69159fad5d9374b34c31b6784581b,https://cards.theshow.com/mlb23/43a69159fad5d9374b34c31b6784581b-baked.webp,Josiah Gray,Bronze,Nationals,WAS,71,SP,,40,25,R,R,210 lbs,"6'1""",New York,False,80,90,64,54,47,62,88,60,88,0,0,0,0,0,11,0,20,19,0,71,40,80,62,29,0,33,0,32,"[{'name': '4-Seam Fastball', 'speed': 94, 'control': 61, 'movement': 88}, {'name': 'Slider', 'speed': 86, 'control': 71, 'movement': 46}, {'name': 'Knuckle-curve', 'speed': 83, 'control': 67, 'movement': 59}, {'name': '2-Seam Fastball', 'speed': 95, 'control': 57, 'movement': 65}, {'name': 'Circle Change', 'speed': 88, 'control': 45, 'movement': 64}]",71,False,2023,680686
610,56ae29d4498e449970c307bd958b128b,https://cards.theshow.com/mlb23/56ae29d4498e449970c307bd958b128b-baked.webp,Juan Soto,Diamond,Padres,SD,85,LF,"CF, RF",22,24,L,L,224 lbs,"6'2""",Dominican Republic,True,0,0,0,0,0,0,0,10,10,76,92,72,100,72,125,92,46,46,94,0,56,67,43,48,0,43,15,34,[],85,False,2023,665742
611,789ac459731d88cd53599cfa42270446,https://cards.theshow.com/mlb23/789ac459731d88cd53599cfa42270446-baked.webp,Juan Yepez,Bronze,Cardinals,STL,69,LF,"1B, 3B, RF",13,25,R,R,200 lbs,"6'1""",Venezuela,True,0,0,0,0,0,0,0,10,10,58,56,58,70,64,45,54,39,35,73,0,36,80,50,30,0,46,0,17,[],69,False,2023,660766
612,b04a6bd02d0b88b5785d4c5b560824a0,https://cards.theshow.com/mlb23/b04a6bd02d0b88b5785d4c5b560824a0-baked.webp,Julian Merryweather,Bronze,Cubs,CHC,68,CP,,66,31,R,R,215 lbs,"6'4""",California,False,25,58,66,73,50,69,90,63,97,6,6,4,7,22,22,34,54,9,0,81,61,72,67,62,0,13,5,5,"[{'name': '4-Seam Fastball', 'speed': 97, 'control': 76, 'movement': 71}, {'name': 'Slider', 'speed': 88, 'control': 73, 'movement': 87}, {'name': 'Circle Change', 'speed': 82, 'control': 46, 'movement': 56}, {'name': '12-6 Curve', 'speed': 80, 'control': 60, 'movement': 97}]",68,False,2023,657240
613,d9134e2a6f8525e080a9c984f9b26ccf,https://cards.theshow.com/mlb23/d9134e2a6f8525e080a9c984f9b26ccf-baked.webp,Julio Carreras,Common,Rockies,COL,55,3B,"2B, SS",1,23,R,R,190 lbs,"6'1""",Dominican Republic,True,0,0,0,0,0,0,0,10,10,48,36,55,43,30,39,50,25,10,70,0,40,55,40,40,0,40,30,20,[],55,False,2023,679734
614,78c9a329e48a85d69cb0867c72c4179c,https://cards.theshow.com/mlb23/78c9a329e48a85d69cb0867c72c4179c-baked.webp,Juniel Querecuto,Common,Cardinals,STL,60,2B,"3B, SS",62,30,S,R,195 lbs,"5'9""",Venezuela,True,0,0,0,0,0,0,0,50,50,41,43,28,29,42,35,37,38,22,72,0,76,72,66,68,0,62,27,20,[],60,False,2023,578570
615,7837feef824341d278d33bd783a5de82,https://cards.theshow.com/mlb23/7837feef824341d278d33bd783a5de82-baked.webp,Junior Caminero,Bronze,Rays,TB,69,3B,"2B, SS",1,19,R,R,157 lbs,"5'11""",Dominican Republic,True,0,0,0,0,0,0,0,10,10,59,47,55,46,49,32,45,29,26,79,0,68,66,68,71,0,74,36,32,[],69,False,2023,691406
616,b9f69cdd5a765316f20d377cb38f113c,https://cards.theshow.com/mlb23/b9f69cdd5a765316f20d377cb38f113c-baked.webp,Jurickson Profar,Bronze,Padres,SD,71,LF,"1B, 2B, 3B, SS, CF, RF",10,30,S,R,184 lbs,"6'0""",Curacao,True,0,0,0,0,0,0,0,10,10,72,54,38,48,71,72,39,35,25,93,0,72,71,87,58,0,43,27,68,[],71,False,2023,595777
617,9d435d2e017f7a7384f4e1c6a6f2d169,https://cards.theshow.com/mlb23/9d435d2e017f7a7384f4e1c6a6f2d169-baked.webp,Justin Garza,Common,Red Sox,BOS,58,RP,,41,28,R,R,170 lbs,"5'10""",California,False,42,49,55,61,32,45,88,56,85,16,13,11,6,14,14,8,38,14,0,67,56,54,38,44,0,38,9,5,"[{'name': '2-Seam Fastball', 'speed': 95, 'control': 64, 'movement': 26}, {'name': 'Cutter', 'speed': 90, 'control': 61, 'movement': 74}, {'name': 'Slider', 'speed': 84, 'control': 47, 'movement': 85}, {'name': 'Circle Change', 'speed': 85, 'control': 42, 'movement': 67}, {'name': '4-Seam Fastball', 'speed': 94, 'control': 70, 'movement': 74}]",58,False,2023,621057
618,4b8cf49e7c73a1e8e2d67cfdf4eaa304,https://cards.theshow.com/mlb23/4b8cf49e7c73a1e8e2d67cfdf4eaa304-baked.webp,Justin Lawrence,Bronze,Rockies,COL,69,CP,,61,28,R,R,213 lbs,"6'3""",Panama,False,26,73,80,60,45,82,99,59,86,0,0,0,0,2,0,0,24,16,0,68,38,16,42,37,0,24,0,38,"[{'name': 'Sinker', 'speed': 95, 'control': 63, 'movement': 79}, {'name': 'Slider', 'speed': 82, 'control': 66, 'movement': 86}, {'name': '4-Seam Fastball', 'speed': 95, 'control': 48, 'movement': 55}]",69,False,2023,664875
619,da20cbe56b055831cb85b3266359f119,https://cards.theshow.com/mlb23/da20cbe56b055831cb85b3266359f119-baked.webp,Justin Martinez,Common,Diamondbacks,ARI,56,RP,,63,21,R,R,180 lbs,"6'3""",Dominican Republic,False,31,40,54,59,33,38,89,51,60,14,9,19,8,18,9,14,30,17,0,65,37,60,40,39,0,37,8,5,"[{'name': '4-Seam Fastball', 'speed': 97, 'control': 55, 'movement': 60}, {'name': 'Slider', 'speed': 86, 'control': 57, 'movement': 58}, {'name': 'Circle Change', 'speed': 84, 'control': 48, 'movement': 51}, {'name': 'Cutter', 'speed': 89, 'control': 44, 'movement': 55}]",56,False,2023,679885
620,6f0d6b83305f21fb9c00580eeb804586,https://cards.theshow.com/mlb23/6f0d6b83305f21fb9c00580eeb804586-baked.webp,Justin Steele,Silver,Cubs,CHC,79,SP,,35,27,L,L,205 lbs,"6'2""",Mississippi,False,85,70,65,60,83,77,77,64,97,1,3,0,0,8,2,1,38,8,0,81,52,48,38,48,0,35,18,8,"[{'name': '4-Seam Fastball', 'speed': 92, 'control': 77, 'movement': 46}, {'name': 'Slider', 'speed': 82, 'control': 76, 'movement': 97}, {'name': 'Sinker', 'speed': 92, 'control': 53, 'movement': 56}, {'name': 'Sweeping Curve', 'speed': 78, 'control': 66, 'movement': 86}, {'name': 'Circle Change', 'speed': 87, 'control': 48, 'movement': 45}]",79,False,2023,657006
621,5a25d68f22c53c8c0244c41b5e3e127e,https://cards.theshow.com/mlb23/5a25d68f22c53c8c0244c41b5e3e127e-baked.webp,Justin Topa,Bronze,Mariners,SEA,73,RP,,48,32,R,R,200 lbs,"6'4""",New York,False,25,85,69,57,74,80,99,52,99,14,12,8,6,8,9,13,38,6,0,77,51,79,52,40,0,38,7,6,"[{'name': 'Sinker', 'speed': 95, 'control': 55, 'movement': 95}, {'name': 'Slider', 'speed': 82, 'control': 58, 'movement': 99}, {'name': 'Circle Change', 'speed': 86, 'control': 45, 'movement': 78}]",73,False,2023,623437
622,14e551c783c0db4a9dce5460efccf524,https://cards.theshow.com/mlb23/14e551c783c0db4a9dce5460efccf524-baked.webp,Justin Turner,Silver,Red Sox,BOS,78,3B,"1B, 2B, SS",2,38,R,R,208 lbs,"5'11""",California,True,0,0,0,0,0,0,0,10,10,88,73,83,60,78,65,85,35,26,78,0,61,55,56,55,0,17,8,18,[],78,False,2023,457759
623,0d74f2c620755e8721bdbbc429ea6c62,https://cards.theshow.com/mlb23/0d74f2c620755e8721bdbbc429ea6c62-baked.webp,Justin Verlander,Diamond,Astros,HOU,85,SP,,35,40,R,R,235 lbs,"6'5""",Virginia,False,92,91,83,65,81,73,78,82,90,0,0,0,0,3,3,0,59,5,0,85,37,96,53,25,0,8,0,0,"[{'name': '4-Seam Fastball', 'speed': 95, 'control': 85, 'movement': 90}, {'name': 'Slider', 'speed': 87, 'control': 70, 'movement': 64}, {'name': '12-6 Curve', 'speed': 79, 'control': 91, 'movement': 70}, {'name': 'Circle Change', 'speed': 86, 'control': 85, 'movement': 83}]",85,False,2023,434378
624,17b70670d8adef82a1a7372e4b5bd1d1,https://cards.theshow.com/mlb23/17b70670d8adef82a1a7372e4b5bd1d1-baked.webp,Karl Kauffmann,Common,Rockies,COL,58,SP,,51,25,R,R,200 lbs,"6'2""",Michigan,False,65,53,56,40,38,50,71,52,54,17,12,13,8,9,12,12,31,8,0,77,53,55,45,48,0,28,13,5,"[{'name': '4-Seam Fastball', 'speed': 94, 'control': 53, 'movement': 54}, {'name': 'Curveball', 'speed': 78, 'control': 52, 'movement': 54}, {'name': 'Changeup', 'speed': 79, 'control': 54, 'movement': 53}, {'name': '2-Seam Fastball', 'speed': 91, 'control': 52, 'movement': 49}]",58,False,2023,666154
625,d00097f89aa7f7c624679166827181c2,https://cards.theshow.com/mlb23/d00097f89aa7f7c624679166827181c2-baked.webp,Ke'Bryan Hayes,Gold,Pirates,PIT,81,3B,,13,26,R,R,195 lbs,"5'11""",Texas,True,0,0,0,0,0,0,0,10,10,86,70,67,48,71,42,74,35,25,83,0,99,56,79,88,0,63,45,62,[],81,False,2023,663647
626,5d22e4b881155e9f2c8655659f312b4c,https://cards.theshow.com/mlb23/5d22e4b881155e9f2c8655659f312b4c-baked.webp,Keaton Winn,Common,Giants,SF,63,SP,,67,25,R,R,238 lbs,"6'4""",Iowa,False,70,43,47,47,52,48,77,54,55,7,4,6,2,6,4,5,31,4,0,66,52,45,56,44,0,38,7,3,"[{'name': '4-Seam Fastball', 'speed': 95, 'control': 58, 'movement': 53}, {'name': 'Curveball', 'speed': 80, 'control': 49, 'movement': 45}, {'name': 'Slider', 'speed': 84, 'control': 59, 'movement': 55}, {'name': 'Changeup', 'speed': 79, 'control': 50, 'movement': 54}]",63,False,2023,676775
627,fe848d949e9f64777d3b482efedff108,https://cards.theshow.com/mlb23/fe848d949e9f64777d3b482efedff108-baked.webp,Keegan Thompson,Bronze,Cubs,CHC,70,RP,,71,28,R,R,210 lbs,"6'1""",Alabama,False,41,76,90,60,45,65,78,61,93,1,2,0,0,0,0,1,36,11,0,68,47,47,33,30,0,41,0,1,"[{'name': '4-Seam Fastball', 'speed': 93, 'control': 79, 'movement': 74}, {'name': 'Cutter', 'speed': 90, 'control': 54, 'movement': 93}, {'name': 'Curveball', 'speed': 81, 'control': 72, 'movement': 87}, {'name': 'Circle Change', 'speed': 86, 'control': 54, 'movement': 66}, {'name': '2-Seam Fastball', 'speed': 93, 'control': 50, 'movement': 46}]",70,False,2023,624522
628,a7ebb97ca0c5906d0c7f10c20ac03300,https://cards.theshow.com/mlb23/a7ebb97ca0c5906d0c7f10c20ac03300-baked.webp,Keibert Ruiz,Silver,Nationals,WAS,77,C,,20,24,S,R,227 lbs,"6'0""",Venezuela,True,0,0,0,0,0,0,0,10,10,82,55,34,72,97,47,75,35,25,68,0,55,57,61,55,60,21,12,10,[],77,False,2023,660688
629,2267aee6047949d603c69e3648b78396,https://cards.theshow.com/mlb23/2267aee6047949d603c69e3648b78396-baked.webp,Kelvin Caceres,Common,Angels,LAA,53,RP,,71,23,R,R,180 lbs,"6'1""",Dominican Republic,False,26,45,45,56,37,52,71,53,56,5,4,3,2,6,5,6,3,4,0,82,54,65,49,53,0,38,2,2,"[{'name': '4-Seam Fastball', 'speed': 93, 'control': 56, 'movement': 53}, {'name': 'Slider', 'speed': 84, 'control': 57, 'movement': 56}, {'name': 'Changeup', 'speed': 78, 'control': 56, 'movement': 50}, {'name': '2-Seam Fastball', 'speed': 91, 'control': 46, 'movement': 44}]",53,False,2023,680983
630,17798e5a43d41d3885e835d12b574dee,https://cards.theshow.com/mlb23/17798e5a43d41d3885e835d12b574dee-baked.webp,Ken Waldichuk,Common,Athletics,OAK,60,RP,,64,25,L,L,220 lbs,"6'4""",California,False,70,60,47,53,55,53,73,56,99,0,0,0,0,2,0,0,37,8,0,66,35,46,33,31,0,37,0,5,"[{'name': '4-Seam Fastball', 'speed': 94, 'control': 53, 'movement': 74}, {'name': 'Slider', 'speed': 81, 'control': 56, 'movement': 99}, {'name': 'Circle Change', 'speed': 82, 'control': 62, 'movement': 71}, {'name': 'Slurve', 'speed': 75, 'control': 53, 'movement': 78}]",60,False,2023,686610
631,089ca8cdbd14932172e61a7310ca9cc9,https://cards.theshow.com/mlb23/089ca8cdbd14932172e61a7310ca9cc9-baked.webp,Kendall Graveman,Bronze,Astros,HOU,68,RP,,31,32,R,R,200 lbs,"6'2""",Alabama,False,28,78,68,60,48,77,99,71,72,0,0,0,0,1,0,0,45,2,0,80,43,44,34,38,0,23,0,4,"[{'name': 'Sinker', 'speed': 95, 'control': 73, 'movement': 66}, {'name': 'Slider', 'speed': 89, 'control': 79, 'movement': 72}, {'name': 'Circle Change', 'speed': 88, 'control': 71, 'movement': 67}, {'name': '4-Seam Fastball', 'speed': 97, 'control': 85, 'movement': 71}, {'name': 'Knuckle-curve', 'speed': 83, 'control': 50, 'movement': 54}]",68,False,2023,608665
632,9976473e5d3a3143ced6cf1511098e5b,https://cards.theshow.com/mlb23/9976473e5d3a3143ced6cf1511098e5b-baked.webp,Kenley Jansen,Gold,Red Sox,BOS,80,CP,,74,35,S,R,265 lbs,"6'5""",Curacao,False,25,97,80,76,80,67,82,84,99,6,6,0,0,2,5,6,62,2,0,80,54,88,47,32,0,16,0,0,"[{'name': 'Cutter', 'speed': 92, 'control': 86, 'movement': 97}, {'name': '2-Seam Fastball', 'speed': 94, 'control': 87, 'movement': 32}, {'name': 'Slider', 'speed': 81, 'control': 80, 'movement': 99}]",80,False,2023,445276
633,ae44a9a0feee7dce2863119f1cb73376,https://cards.theshow.com/mlb23/ae44a9a0feee7dce2863119f1cb73376-baked.webp,Kenny Rosenberg,Common,Angels,LAA,64,SP,,78,27,L,L,195 lbs,"6'1""",California,False,73,40,58,45,59,50,56,46,83,0,0,0,0,0,0,0,36,12,0,44,52,67,54,47,0,30,0,3,"[{'name': '4-Seam Fastball', 'speed': 91, 'control': 53, 'movement': 83}, {'name': 'Circle Change', 'speed': 81, 'control': 50, 'movement': 45}, {'name': 'Slider', 'speed': 80, 'control': 38, 'movement': 81}, {'name': '12-6 Curve', 'speed': 74, 'control': 46, 'movement': 61}]",64,False,2023,670046
634,a48544270e53512b397e1f6c28bc601f,https://cards.theshow.com/mlb23/a48544270e53512b397e1f6c28bc601f-baked.webp,Kenta Maeda,Silver,Twins,MIN,76,SP,,18,34,R,R,185 lbs,"6'1""",Japan,False,75,59,67,63,71,57,65,65,86,13,17,11,6,72,9,10,99,25,0,78,34,66,32,35,0,25,0,4,"[{'name': 'Slider', 'speed': 82, 'control': 75, 'movement': 54}, {'name': 'Splitter', 'speed': 84, 'control': 64, 'movement': 86}, {'name': '4-Seam Fastball', 'speed': 91, 'control': 70, 'movement': 68}, {'name': 'Sinker', 'speed': 90, 'control': 42, 'movement': 77}, {'name': 'Curveball', 'speed': 75, 'control': 75, 'movement': 76}]",76,False,2023,628317
635,9ca63c9e73a047353e17845c6f4cfe5b,https://cards.theshow.com/mlb23/9ca63c9e73a047353e17845c6f4cfe5b-baked.webp,Kerry Carpenter,Gold,Tigers,DET,81,RF,"1B, LF, CF",30,25,L,R,220 lbs,"6'2""",Florida,True,0,0,0,0,0,0,0,10,10,65,81,65,85,57,50,73,26,21,82,0,69,81,67,52,0,55,28,24,[],81,False,2023,681481
636,96ce234f4153d252d90a4c1bc4b6bdee,https://cards.theshow.com/mlb23/96ce234f4153d252d90a4c1bc4b6bdee-baked.webp,Ketel Marte,Diamond,Diamondbacks,ARI,85,2B,"SS, LF, CF, RF",4,29,S,R,210 lbs,"6'1""",Dominican Republic,True,0,0,0,0,0,0,0,10,10,102,93,52,78,76,77,105,35,33,84,0,65,61,67,62,0,49,52,60,[],85,False,2023,606466
637,3c3c791a99ca6286592b442da59a71b3,https://cards.theshow.com/mlb23/3c3c791a99ca6286592b442da59a71b3-baked.webp,Kevin Alcantara,Bronze,Cubs,CHC,68,CF,"LF, RF",88,20,R,R,188 lbs,"6'6""",Dominican Republic,True,0,0,0,0,0,0,0,10,10,56,50,52,55,49,47,48,30,26,66,0,65,63,56,59,0,74,25,25,[],68,False,2023,682634
638,d4197b447fce767a5b4179700aa46936,https://cards.theshow.com/mlb23/d4197b447fce767a5b4179700aa46936-baked.webp,Kevin Gausman,Gold,Blue Jays,TOR,82,SP,,34,32,L,R,205 lbs,"6'2""",Colorado,False,86,71,71,76,72,79,78,66,97,2,9,0,0,0,33,12,43,20,0,78,52,68,44,41,0,25,0,0,"[{'name': '4-Seam Fastball', 'speed': 95, 'control': 72, 'movement': 85}, {'name': 'Splitter', 'speed': 85, 'control': 85, 'movement': 97}, {'name': 'Slider', 'speed': 84, 'control': 48, 'movement': 47}, {'name': 'Circle Change', 'speed': 85, 'control': 60, 'movement': 64}]",82,False,2023,592332
639,5b8f2b49789e3afd275fa598a1292b8f,https://cards.theshow.com/mlb23/5b8f2b49789e3afd275fa598a1292b8f-baked.webp,Kevin Ginkel,Silver,Diamondbacks,ARI,78,RP,,37,29,L,R,235 lbs,"6'4""",California,False,30,87,84,76,68,75,85,52,90,0,0,0,0,2,0,0,38,10,0,84,56,55,38,35,0,40,0,8,"[{'name': '4-Seam Fastball', 'speed': 96, 'control': 65, 'movement': 90}, {'name': 'Slider', 'speed': 85, 'control': 47, 'movement': 84}, {'name': 'Circle Change', 'speed': 84, 'control': 46, 'movement': 76}]",78,False,2023,656464
640,9ab2583bd0ed0fe7f09586aaef8f3c0b,https://cards.theshow.com/mlb23/9ab2583bd0ed0fe7f09586aaef8f3c0b-baked.webp,Kevin Herget,Common,Reds,CIN,56,RP,,57,31,L,R,185 lbs,"5'10""",New Jersey,False,45,38,51,58,45,46,63,52,79,4,4,5,3,5,6,7,40,10,0,62,48,52,59,52,0,8,2,2,"[{'name': 'Circle Change', 'speed': 83, 'control': 55, 'movement': 79}, {'name': '4-Seam Fastball', 'speed': 92, 'control': 59, 'movement': 75}, {'name': 'Cutter', 'speed': 84, 'control': 46, 'movement': 52}, {'name': '12-6 Curve', 'speed': 82, 'control': 50, 'movement': 67}]",56,False,2023,643361
641,a5d04859b4034100c185cad8220074a0,https://cards.theshow.com/mlb23/a5d04859b4034100c185cad8220074a0-baked.webp,Kevin Kelly,Bronze,Rays,TB,72,RP,,49,25,R,R,200 lbs,"6'2""",Virginia,False,27,85,81,51,80,81,59,48,54,10,7,8,4,10,13,10,36,7,0,78,51,44,46,42,0,39,8,6,"[{'name': '4-Seam Fastball', 'speed': 91, 'control': 52, 'movement': 54}, {'name': 'Curveball', 'speed': 78, 'control': 46, 'movement': 54}, {'name': 'Slider', 'speed': 83, 'control': 48, 'movement': 44}, {'name': 'Changeup', 'speed': 77, 'control': 48, 'movement': 49}]",72,False,2023,687330
642,5d4acfa10303c58039e94acd803e9482,https://cards.theshow.com/mlb23/5d4acfa10303c58039e94acd803e9482-baked.webp,Kevin Kiermaier,Gold,Blue Jays,TOR,83,CF,"LF, RF",39,32,L,R,210 lbs,"6'1""",Indiana,True,0,0,0,0,0,0,0,10,10,90,70,34,49,64,54,70,54,41,75,0,90,87,99,99,0,86,46,55,[],83,False,2023,595281
