uuid,type,img,name,rarity,team,team_short_name,ovr,series,series_texture_name,series_year,display_position,display_secondary_positions,jersey_number,age,bat_hand,throw_hand,weight,height,born,is_hitter,stamina,pitching_clutch,hits_per_bf,k_per_bf,bb_per_bf,hr_per_bf,pitch_velocity,pitch_control,pitch_movement,contact_left,contact_right,power_left,power_right,plate_vision,plate_discipline,batting_clutch,bunting_ability,drag_bunting_ability,hitting_durability,fielding_durability,fielding_ability,arm_strength,arm_accuracy,reaction_time,blocking,speed,baserunning_ability,baserunning_aggression,hit_rank_image,fielding_rank_image,pitches,quirks,is_sellable,has_augment,augment_text,augment_end_date,has_matchup,stars,trend,new_rank,has_rank_change,event
eb76d90ba3e780e2015cbef408136287,mlb_card,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdWR2IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--30341e1421fe6c99e0f463b01c56aa1d06647d31/aff44c95cad2c64a21c8699d8e695fb6.webp,Mookie Betts,Diamond,Dodgers,LAD,90,Live,,2017,RF,"2B, LF, CF",50,29,R,R,180 lbs,"5'9""",Tennessee,True,0,0,0,0,0,0,0,10,10,90,62,94,81,79,63,73,35,25,75,0,85,83,79,89,0,62,72,75,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbnlIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b5c1bb7694dc6416e06097004e59f1611f94b120/shield-diamond.png,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbnlIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b5c1bb7694dc6416e06097004e59f1611f94b120/shield-diamond.png,[],"[{'name': 'Bomber', 'description': 'Excels at hitting home runs', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbEdIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b491e2bad3e14e97118d303d0ffc3008634c2e2e/GPerk_Bomber.jpg'}, {'name': 'Quick Reflexes', 'description': 'Reacts quickly to the ball when fielding', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBanFIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b980ddb4e80fd2c2d602b99a1d3efeb0e6cab14b/GPerk_QuickReflexes.jpg'}, {'name': 'Thief', 'description': 'Excels at stealing bases', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBamVIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--360b87acabba3c9115b4a7022480929dcc029231/GPerk_Thief.jpg'}, {'name': 'Homebody', 'description': 'Performs better when playing at home', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBalNIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--eb7dc8eb024415319c04fec5dad9a72368a12701/GPerk_Homebody.jpg'}, {'name': 'Dead Red', 'description': 'Excels at hitting fastballs', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaTJIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--8ea90f84053adc0da96b40fea151d2d801542474/GPerk_DeadRed.jpg'}, {'name': 'Breaking Ball Hitter', 'description': 'Excels at hitting breaking balls', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaXFIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--433d53a5965c0e83a4273ac118db4c5ed6f06c4d/GPerk_BreakingBallHitter.jpg'}, {'name': 'Fighter', 'description': 'Performs better in the 9th inning or later', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa3VIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--a1ad4734f63a488f46f713861c9be44cddcdbcca/GPerk_Fighter.jpg'}, {'name': 'Rally Monkey', 'description': 'Performs better when team is behind', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBamlIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--79d7e9e85af6e463c1987ff6fef2874c181c0676/GPerk_RallyMonkey.jpg'}, {'name': 'Day Player', 'description': 'Performs better when playing day games', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBakNIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--accdf1140b9034a1e8601f1de3444ace79424ce3/GPerk_DayPlayer.jpg'}]",True,False,,,False,,,90,False,True
c98789858b7d883a497732cc580f7127,mlb_card,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBc2FiIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--c9de6beb6b753030820887e8989f1499a9ffcd45/b1392743cc711d9bedba81cb833ff269.jpg,Mychal Givens,Bronze,Mets,NYM,70,Live,,2017,RP,,60,31,R,R,230 lbs,"6'0""",Florida,False,26,88,69,72,53,61,70,75,66,0,0,0,0,1,0,0,64,0,0,67,63,55,65,44,0,25,0,0,,,"[{'name': '4-Seam Fastball', 'speed': 93, 'control': 69, 'movement': 60}, {'name': 'Circle Change', 'speed': 82, 'control': 86, 'movement': 66}, {'name': 'Slider', 'speed': 86, 'control': 70, 'movement': 62}]","[{'name': 'Pressure Cooker', 'description': 'Performs better when there are runners on base', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaW1IIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--924b1d4d4c0fa65a862bcd6be0a9294f48c9a993/GPerk_PressureCooker.jpg'}]",True,False,,,False,,,70,False,False
539a3ef6f2a61f175b30de2b736d45f1,mlb_card,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbkdUIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--ec2903075325bad78a749f648cfb43b451f984a1/e0f0490c8f5802aa55eeca20acc65c4a.jpg,Myles Straw,Silver,Guardians,CLE,76,Live,,2017,CF,"2B, SS, LF, RF",7,27,R,R,178 lbs,"5'10""",California,True,0,0,0,0,0,0,0,10,10,66,37,25,25,83,66,35,54,25,97,0,87,80,95,85,0,89,66,75,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbmlIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e07d2d8a13612242350c6325cc638fa381288737/shield-common.png,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbnlIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b5c1bb7694dc6416e06097004e59f1611f94b120/shield-diamond.png,[],"[{'name': 'Unbreakable', 'description': 'Avoids injuries and recovers energy at a high rate', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa1NIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--3c4708b9face62581f8386a9317de81540121686/GPerk_Unbreakable.jpg'}, {'name': 'Quick Reflexes', 'description': 'Reacts quickly to the ball when fielding', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBanFIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b980ddb4e80fd2c2d602b99a1d3efeb0e6cab14b/GPerk_QuickReflexes.jpg'}, {'name': 'Sniper', 'description': 'Has an extremely accurate throwing arm', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa0tIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e5021a95f6999714a7eca420627f84af1790dacc/GPerk_Sniper.jpg'}, {'name': 'Speedster', 'description': 'Has elite running speed', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBajZIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--12951bd260b5e9346fc7777ed3ac3ba672ce93ca/GPerk_Speedster.jpg'}, {'name': 'Thief', 'description': 'Excels at stealing bases', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBamVIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--360b87acabba3c9115b4a7022480929dcc029231/GPerk_Thief.jpg'}]",True,False,,,False,,,76,False,True
659724469b1616b7ddbffcd28e7c66f3,mlb_card,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBakdVIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--c039fd59a2eac823b57f600d28f99dcb9a45db7e/355e479e6782367b2ebdc61f1e90d632.jpg,Nabil Crismatt,Bronze,Padres,SD,70,Live,,2017,RP,,74,27,R,R,220 lbs,"6'1""",Colombia,False,30,72,83,58,65,80,64,74,80,13,11,11,5,9,12,11,27,25,0,72,26,54,43,34,0,32,9,6,,,"[{'name': 'Circle Change', 'speed': 82, 'control': 92, 'movement': 80}, {'name': 'Curveball', 'speed': 73, 'control': 72, 'movement': 74}, {'name': '4-Seam Fastball', 'speed': 90, 'control': 65, 'movement': 68}, {'name': 'Sinker', 'speed': 90, 'control': 67, 'movement': 71}]","[{'name': 'Grounded', 'description': 'Excels at limiting home runs', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBanVIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--ef33c155fc986d98bb01e767785225f019df8d2c/GPerk_Grounded.jpg'}, {'name': 'Illusionist', 'description': 'Throws an extremely effective changeup', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaldIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--dbdf18ebd7228875e7644c14ff9a142d8b4b2a74/GPerk_Illusionist.jpg'}]",True,False,,,False,,,70,False,False
8a1e436c080d7ac797ff9779367e3dcd,mlb_card,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBb09kIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--9b70f9ce63ccb196c0a816ad9b847e015da504a1/fefc1abcf7b141ed9faa562b75a88e09.jpg,Narciso Crook,Common,Cubs,CHC,64,Live,,2017,LF,"CF, RF",11,26,R,R,220 lbs,"6'3""",Dominican Republic,True,0,0,0,0,0,0,0,10,10,52,46,56,50,39,46,41,35,31,71,0,54,58,56,60,0,64,40,43,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbmlIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e07d2d8a13612242350c6325cc638fa381288737/shield-common.png,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbmlIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e07d2d8a13612242350c6325cc638fa381288737/shield-common.png,[],[],True,False,,,False,,,64,False,True
11508effa455449a0d83d9354b6ca67f,mlb_card,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBc0tHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--cc9c00e4b570446a1f1479375d22f8d4dcd5f53e/default-actionshot.jpg,Nash Walters,Common,Angels,LAA,54,Live,,2017,RP,,58,24,R,R,210 lbs,"6'5""",Texas,False,34,44,45,46,52,52,70,51,55,16,12,9,4,8,7,9,36,7,0,66,56,53,50,48,0,44,9,7,,,"[{'name': '4-Seam Fastball', 'speed': 93, 'control': 54, 'movement': 55}, {'name': 'Slider', 'speed': 84, 'control': 52, 'movement': 54}, {'name': 'Changeup', 'speed': 78, 'control': 50, 'movement': 54}, {'name': '2-Seam Fastball', 'speed': 91, 'control': 49, 'movement': 44}]",[],True,False,,,False,,,54,False,False
f5b4ba58e0f43b1703f6a5909b3fbffd,mlb_card,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBc0tHIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--cc9c00e4b570446a1f1479375d22f8d4dcd5f53e/default-actionshot.jpg,Nate Mondou,Common,Athletics,OAK,59,Live,,2017,3B,"2B, LF",53,27,L,R,205 lbs,"5'10""",Washington,True,0,0,0,0,0,0,0,10,10,40,42,31,37,49,42,40,40,19,80,0,56,57,60,53,0,60,35,20,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbmlIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e07d2d8a13612242350c6325cc638fa381288737/shield-common.png,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbmlIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e07d2d8a13612242350c6325cc638fa381288737/shield-common.png,[],[],True,False,,,False,,,59,False,True
57b46045a900400f25ae6d1dd411ed99,mlb_card,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBc09iIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--351900d1709f61201feb18c73198676884d4c196/64b6fa89478cc72dd5a5c05d98a431cd.jpg,Nathan Eaton,Bronze,Royals,KC,68,Live,,2017,3B,"2B, SS, LF, CF, RF",18,25,R,R,185 lbs,"5'11""",Virginia,True,0,0,0,0,0,0,0,10,10,55,52,42,36,56,22,42,37,32,77,0,72,66,68,74,0,78,42,40,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbmlIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e07d2d8a13612242350c6325cc638fa381288737/shield-common.png,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbnFIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--07de21aa37a135dd15ec10f92fd7b4f009b92a72/shield-silver.png,[],[],True,False,,,False,,,68,False,True
10ccc3d6b30e89b173594526e81df7b9,mlb_card,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa0djIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--3b20351e68adff3c010abbc4446885d937107f98/3b1d135fb913c743ed03cb9524ac8ed6.jpg,Nathan Eovaldi,Gold,Red Sox,BOS,80,Live,,2017,SP,,17,32,R,R,217 lbs,"6'2""",Texas,False,81,80,60,58,89,67,85,70,93,0,0,0,0,0,40,1,59,4,0,73,47,66,52,19,0,17,0,0,,,"[{'name': '4-Seam Fastball', 'speed': 96, 'control': 74, 'movement': 93}, {'name': 'Curveball', 'speed': 79, 'control': 72, 'movement': 65}, {'name': 'Slider', 'speed': 86, 'control': 60, 'movement': 69}, {'name': 'Splitter', 'speed': 88, 'control': 87, 'movement': 92}, {'name': 'Cutter', 'speed': 93, 'control': 60, 'movement': 75}]","[{'name': 'Control Artist', 'description': 'Excels at limiting walks', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBamFIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--048fb56c444d3061c74f93919b2c49c2f5f77010/GPerk_ControlArtist.jpg'}, {'name': 'Cheesy', 'description': 'Throws an extremely effective fastball', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaitIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--20ce426f8d44c3dc3926e8245a88dab0bbf8cbbb/GPerk_Cheesy.jpg'}, {'name': 'Mr. Splitee', 'description': 'Throws an extremely effective split-fingered fastball', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa3FIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--414fdb4f86a0d86abf57f63bbb996eb76d35f34c/GPerk_MrSplitee.jpg'}, {'name': 'Homebody', 'description': 'Performs better when playing at home', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBalNIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--eb7dc8eb024415319c04fec5dad9a72368a12701/GPerk_Homebody.jpg'}, {'name': 'Day Player', 'description': 'Performs better when playing day games', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBakNIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--accdf1140b9034a1e8601f1de3444ace79424ce3/GPerk_DayPlayer.jpg'}]",True,False,,,False,,,80,False,False
00b2f5de79f2ffc788af5e48a2076ea7,mlb_card,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcnVRIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--6933fcad7c60ea7e2574ad92ee2e6b83de02c953/797e51f822d5c7c367b7a8267b057412.jpg,Nathan Webb,Common,Royals,KC,58,Live,,2017,RP,,45,24,R,R,215 lbs,"6'2""",Missouri,False,31,44,53,57,44,55,85,53,54,12,10,8,4,9,7,6,37,5,0,76,55,74,54,46,0,38,5,4,,,"[{'name': '4-Seam Fastball', 'speed': 96, 'control': 57, 'movement': 54}, {'name': 'Slider', 'speed': 85, 'control': 56, 'movement': 54}, {'name': 'Changeup', 'speed': 81, 'control': 46, 'movement': 51}, {'name': '2-Seam Fastball', 'speed': 94, 'control': 55, 'movement': 49}]",[],True,False,,,False,,,58,False,True
16d08619f8c719ea12d4e98c522bff66,mlb_card,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdnlRIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--bfc0741d1bf004ac96145b7c8daf9bd6a9340843/2ba65e5daa2096d05753f25130c5f238.jpg,Nathaniel Lowe,Gold,Rangers,TEX,83,Live,,2017,1B,,30,26,L,R,220 lbs,"6'4""",Virginia,True,0,0,0,0,0,0,0,10,10,100,77,75,67,63,54,97,35,25,96,0,61,59,50,63,0,54,26,15,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbnlIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--b5c1bb7694dc6416e06097004e59f1611f94b120/shield-diamond.png,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbmlIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e07d2d8a13612242350c6325cc638fa381288737/shield-common.png,[],"[{'name': 'Hitting Machine', 'description': 'Excels at getting base hits', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaXlIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--946389df85726cb1ee6e16f8bdddce2cafb276c2/GPerk_HittingMachine.jpg'}, {'name': 'Pressure Cooker', 'description': 'Performs better when there are runners on base', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaW1IIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--924b1d4d4c0fa65a862bcd6be0a9294f48c9a993/GPerk_PressureCooker.jpg'}, {'name': 'Unbreakable', 'description': 'Avoids injuries and recovers energy at a high rate', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa1NIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--3c4708b9face62581f8386a9317de81540121686/GPerk_Unbreakable.jpg'}, {'name': 'Road Warrior', 'description': 'Performs better when playing on the road', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaTZIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--2867dc69059edc116c6abfcfa14abb72eab49f6a/GPerk_RoadWarrior.jpg'}]",True,False,,,False,,,83,False,True
e59ad1ce9a15f8e110d1c7ccc7908cb2,mlb_card,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBdGVTIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--13e7eeb42f5660cce76ada7120f9fe1dc9618074/e1150daa22701e47d00591612c4baedb.jpg,Nelson Cruz,Bronze,Nationals,WAS,70,Live,,2017,RF,LF,23,41,R,R,230 lbs,"6'2""",Dominican Republic,True,0,0,0,0,0,0,0,10,10,86,47,74,58,59,72,75,50,25,86,0,37,90,58,35,0,15,3,10,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbnVIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1684cc25aaff32750e5ec40a115912e9e50af1b4/shield-bronze.png,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbmlIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e07d2d8a13612242350c6325cc638fa381288737/shield-common.png,[],"[{'name': 'Cannon', 'description': 'Has an extremely strong throwing arm', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa09IIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--0b32da4977dbd7107067e6b0ce93cba911dc9ec1/GPerk_Cannon.jpg'}, {'name': 'Platoon', 'description': 'Excels at batting versus one handedness only', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa2lIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--fe963a609b4335227a0183b4d6275e64cf43ed2a/GPerk_Platoon.jpg'}, {'name': 'Road Warrior', 'description': 'Performs better when playing on the road', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaTZIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--2867dc69059edc116c6abfcfa14abb72eab49f6a/GPerk_RoadWarrior.jpg'}, {'name': 'Dead Red', 'description': 'Excels at hitting fastballs', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaTJIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--8ea90f84053adc0da96b40fea151d2d801542474/GPerk_DeadRed.jpg'}, {'name': 'Rally Monkey', 'description': 'Performs better when team is behind', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBamlIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--79d7e9e85af6e463c1987ff6fef2874c181c0676/GPerk_RallyMonkey.jpg'}, {'name': 'Day Player', 'description': 'Performs better when playing day games', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBakNIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--accdf1140b9034a1e8601f1de3444ace79424ce3/GPerk_DayPlayer.jpg'}]",True,False,,,False,,,70,False,True
ba2eb1aea5f20a15ce562a0581065d23,mlb_card,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBb3FUIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--9068eedb07d090bce1722d65208184ee70043690/b9728b2a219821665317fada9e7930a9.jpg,Nelson Velazquez,Bronze,Cubs,CHC,72,Live,,2017,RF,"LF, CF",4,23,R,R,190 lbs,"6'0""",Puerto Rico,True,0,0,0,0,0,0,0,10,10,46,49,73,50,44,60,35,34,32,78,0,74,68,67,75,0,79,40,37,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbmlIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e07d2d8a13612242350c6325cc638fa381288737/shield-common.png,https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbnFIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--07de21aa37a135dd15ec10f92fd7b4f009b92a72/shield-silver.png,[],"[{'name': 'Platoon', 'description': 'Excels at batting versus one handedness only', 'img': 'https://mlb22.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa2lIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--fe963a609b4335227a0183b4d6275e64cf43ed2a/GPerk_Platoon.jpg'}]",True,False,,,False,,,72,False,True
