uuid,type,img,baked_img,sc_baked_img,name,short_description,rarity,team,team_short_name,ovr,series,series_texture_name,series_year,display_position,display_secondary_positions,jersey_number,age,bat_hand,throw_hand,weight,height,born,is_hitter,stamina,pitching_clutch,hits_per_bf,k_per_bf,bb_per_bf,hr_per_bf,pitch_velocity,pitch_control,pitch_movement,contact_left,contact_right,power_left,power_right,plate_vision,plate_discipline,batting_clutch,bunting_ability,drag_bunting_ability,hitting_durability,fielding_durability,fielding_ability,arm_strength,arm_accuracy,reaction_time,blocking,speed,baserunning_ability,baserunning_aggression,hit_rank_image,fielding_rank_image,pitches,quirks,is_sellable,has_augment,augment_text,augment_end_date,has_matchup,stars,trend,new_rank,has_rank_change,event,set_name,is_live_set,ui_anim_index,locations
2331cf044da763acf545c0a1b77aa6a5,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWlOdWlrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--efba585692e1cf34f42f0030ee9ab386aea44d4c/2a74b5211fb87f8bbd60cfd93139f88f.png,https://cards.theshow.com/mlb25/2331cf044da763acf545c0a1b77aa6a5-baked.webp,,Taylor Walls,,Bronze,Rays,TB,68,Live,,2017,SS,"2B, 3B",6,28,S,R,185 lbs,"5'8""",Georgia,True,0,0,0,0,0,0,0,10,10,44,26,32,41,56,84,42,40,30,87,0,67,66,80,70,0,63,87,85,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWpXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d3db1dc8d116c4468b341d830c16e4999699f291/shield-common.webp,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRXZXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f2b079b7c700ec13af7acdcb05f57e87ce15ac20/shield-silver.webp,[],[],True,False,,,True,1.0,2,67,True,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
8581f83e347e1acf4ea5d8e6274a4550,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRkdOdWlrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--369292524b1ee56709b9840f8e7e0ef600188e73/76da2a90cef6d9cda418dc815baea270.png,https://cards.theshow.com/mlb25/8581f83e347e1acf4ea5d8e6274a4550-baked.webp,,Taylor Ward,,Silver,Angels,LAA,78,Live,,2017,LF,RF,3,31,R,R,200 lbs,"6'1""",Ohio,True,0,0,0,0,0,0,0,10,10,88,46,68,72,62,59,52,48,25,95,0,73,75,64,82,0,47,19,16,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRXZXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f2b079b7c700ec13af7acdcb05f57e87ce15ac20/shield-silver.webp,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRXZXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f2b079b7c700ec13af7acdcb05f57e87ce15ac20/shield-silver.webp,[],"[{'name': 'Road Warrior', 'description': 'Performs better when playing on the road', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCS1RsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b21bd4b8ffcedd2b730e67faf3032bcaef880bf9/GPerk_RoadWarrior.webp'}, {'name': 'Dead Red', 'description': 'Excels at hitting fastballs', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSXZsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--0fd14d42323bcc0f1521a96cfcf6cb775ee88ab2/GPerk_DeadRed.webp'}]",True,False,,,True,4.0,1,79,True,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
55860148c155d60c6eec28c6ecbad099,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSjJMdWlrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--95865ea0fa5af7684004cf4c6c8d9299d008f71a/4cdbe85380714ae8c815aebfa7cafdca.png,https://cards.theshow.com/mlb25/55860148c155d60c6eec28c6ecbad099-baked.webp,,Tekoah Roby,,Bronze,Cardinals,STL,65,Live,,2017,SP,,38,23,R,R,210 lbs,"6'1""",North Carolina,False,71,56,54,58,44,44,71,52,57,8,6,8,4,13,10,11,38,7,0,72,48,65,50,50,0,37,6,5,,,"[{'name': '4-Seam Fastball', 'speed': 94, 'control': 59, 'movement': 57}, {'name': 'Curveball', 'speed': 79, 'control': 52, 'movement': 53}, {'name': 'Changeup', 'speed': 80, 'control': 49, 'movement': 45}, {'name': '2-Seam Fastball', 'speed': 91, 'control': 50, 'movement': 44}]",[],True,False,,,False,,,65,False,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
399ca2cae756946bfc919c8a00bbe304,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCR2xxdWlrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--6c9fb1a9a2ba3c960ca1fd1dae3acc1f98ea2886/f971b4f2b1b8924d06ac9b2fc25b5e46.png,https://cards.theshow.com/mlb25/399ca2cae756946bfc919c8a00bbe304-baked.webp,,Teoscar Hernández,,Gold,Dodgers,LAD,84,Live,,2017,LF,RF,37,32,R,R,215 lbs,"6'0""",Dominican Republic,True,0,0,0,0,0,0,0,10,10,94,65,100,71,54,52,95,35,25,94,0,60,75,75,55,0,75,42,50,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRW5XdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--550382628b9a33d51b766925c33a05f87bf06a70/shield-diamond.webp,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWZXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--bac2cd0baa8ed3fe0a755d6415f4b8175b174364/shield-bronze.webp,[],"[{'name': 'Homebody', 'description': 'Performs better when playing at home', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSkhsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--a5e6beac901e9b4891ceb7d9d53f25ac11157bd2/GPerk_Homebody.webp'}, {'name': 'First-Pitch Hitter', 'description': 'Excels at hitting the first pitch of an at-bat', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSTdsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--4e514674044995dd4854ad640eb2ae32829aff0e/GPerk_FirstPitchHitter.webp'}, {'name': 'Breaking Ball Hitter', 'description': 'Excels at hitting breaking balls', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSVRsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--4bfe3897e48f9f7efdbff390b252d8137d49a377/GPerk_BreakingBallHitter.webp'}, {'name': 'Bad Ball Hitter', 'description': 'Excels at hitting balls out of the strike zone', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSUhsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--0e61a3944bb0e602d7c4c18f2290a92da9b36190/GPerk_BadballHitter.webp'}, {'name': 'Situational Hitter', 'description': 'Excels at driving in a runner from third with less than 2 outs', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCS2ZsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--286bf140f5e55d0081ef26153895bc68f0dacdec/GPerk_SituationalHitter.webp'}, {'name': 'Night Player', 'description': 'Performs better when playing night games', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSmJsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--7f9bdfe4398663d5983c5ed896970ad86ade5539/GPerk_NightPlayer.webp'}, {'name': 'Table Setter', 'description': 'Performs better when no runners are on', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSzNsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--30564cc2bc5456f9414e7b836477c7aa1ecc875b/GPerk_TableSetter.webp'}]",True,False,,,False,,,84,False,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
24435aa6207c452e7bc15cc74b42c7bb,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTzd3enl3PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--bd822ce6a1e5f411189d5e1d621af79af10550c5/72ab37a35fe6db08b08c6393b10b6752.png,https://cards.theshow.com/mlb25/24435aa6207c452e7bc15cc74b42c7bb-baked.webp,,Thomas Harrington,,Common,Pirates,PIT,59,Live,,2017,RP,,78,23,R,R,185 lbs,"6'2""",North Carolina,False,73,50,56,57,42,46,71,53,57,6,4,5,2,4,6,4,38,4,0,78,54,55,53,53,0,43,4,2,,,"[{'name': '4-Seam Fastball', 'speed': 93, 'control': 56, 'movement': 54}, {'name': 'Changeup', 'speed': 83, 'control': 60, 'movement': 56}, {'name': 'Slider', 'speed': 85, 'control': 56, 'movement': 57}, {'name': 'Curveball', 'speed': 77, 'control': 48, 'movement': 46}, {'name': '2-Seam Fastball', 'speed': 91, 'control': 48, 'movement': 46}]",[],True,False,,,False,,,59,False,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
d8b2d48ec31f1b70807b8276ed0c66ac,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCT09MdWlrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--4d7d7d9a2efdd9cb874cb7c13a9fde6652e1f598/9c06b5bbccac695048658bfa5e3cf81e.png,https://cards.theshow.com/mlb25/d8b2d48ec31f1b70807b8276ed0c66ac-baked.webp,,Thomas Saggese,,Bronze,Cardinals,STL,67,Live,,2017,2B,"1B, 3B, SS",25,22,R,R,185 lbs,"5'11""",California,True,0,0,0,0,0,0,0,10,10,59,56,55,46,46,39,45,34,31,73,0,60,45,58,61,0,65,40,38,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWpXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d3db1dc8d116c4468b341d830c16e4999699f291/shield-common.webp,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWpXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d3db1dc8d116c4468b341d830c16e4999699f291/shield-common.webp,[],[],True,False,,,False,,,67,False,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
84c5ce2b2981e8392cc9e5d300c23303,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQXBrdWlrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--0c265092697221eca13f1165e2486d417d7419de/a109ce35ee710dea5bf381b834c4bf85.png,https://cards.theshow.com/mlb25/84c5ce2b2981e8392cc9e5d300c23303-baked.webp,,Tim Anderson,,Common,Angels,LAA,58,Live,,2017,SS,"2B, 3B",77,31,R,R,185 lbs,"6'1""",Alabama,True,0,0,0,0,0,0,0,10,10,60,38,27,25,51,32,41,35,27,75,0,56,67,59,55,0,51,40,58,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWpXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d3db1dc8d116c4468b341d830c16e4999699f291/shield-common.webp,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWpXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d3db1dc8d116c4468b341d830c16e4999699f291/shield-common.webp,[],[],True,False,,,True,4.0,1,63,True,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
5bb8fe0519310d504c92e39b45fc9acc,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCR3RxdWlrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--2baeb173d5b864277af1aa651b29d676be9ffb8b/5b86d6064a5a0dc2610396a0a16c25f6.png,https://cards.theshow.com/mlb25/5bb8fe0519310d504c92e39b45fc9acc-baked.webp,,Tim Herrin,,Silver,Guardians,CLE,76,Live,,2017,RP,,29,28,L,L,230 lbs,"6'6""",Indiana,False,24,83,85,72,57,73,92,78,96,4,8,3,6,6,6,10,37,7,0,79,50,68,44,46,0,38,7,4,,,"[{'name': 'Slurve', 'speed': 82, 'control': 82, 'movement': 77}, {'name': 'Slider', 'speed': 88, 'control': 84, 'movement': 60}, {'name': '4-Seam Fastball', 'speed': 96, 'control': 72, 'movement': 65}, {'name': 'Sinker', 'speed': 94, 'control': 76, 'movement': 96}]","[{'name': 'Homebody', 'description': 'Performs better when playing at home', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSkhsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--a5e6beac901e9b4891ceb7d9d53f25ac11157bd2/GPerk_Homebody.webp'}, {'name': 'Pick Off Artist', 'description': 'Has an extremely effective pickoff move', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSnZsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--cc184e29d8389f2a3baec6086022d0b33cc9674c/GPerk_PickoffArtist.webp'}, {'name': 'Stopper', 'description': 'Performs better when team is behind', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCS3psMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--027c493a6032389638e2cab0b6ab3bfb311a9865/GPerk_Stopper.webp'}, {'name': 'Day Player', 'description': 'Performs better when playing day games', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSXJsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--3dab371006b6bf547335965ac68bfab8cf404c7f/GPerk_DayPlayer.webp'}]",True,False,,,True,5.0,1,81,True,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
6666371f68d373799e9a861fdb69717e,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSEZxdWlrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--11f0a8dd165ca53b900906e6a2366496b0988123/5fef8b5dfd09caaeabe3ce1d6409903f.png,https://cards.theshow.com/mlb25/6666371f68d373799e9a861fdb69717e-baked.webp,,Tim Hill,,Bronze,Yankees,NYY,65,Live,,2017,RP,,41,35,R,L,200 lbs,"6'4""",California,False,26,61,75,39,77,82,57,56,69,0,0,0,0,0,0,0,63,0,0,68,57,49,55,33,0,37,0,12,,,"[{'name': 'Sinker', 'speed': 89, 'control': 80, 'movement': 68}, {'name': '4-Seam Fastball', 'speed': 91, 'control': 48, 'movement': 66}, {'name': 'Slider', 'speed': 82, 'control': 42, 'movement': 69}]","[{'name': 'Road Warrior', 'description': 'Performs better when playing on the road', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCS1RsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b21bd4b8ffcedd2b730e67faf3032bcaef880bf9/GPerk_RoadWarrior.webp'}]",True,False,,,True,2.0,1,67,True,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
b4d6cca6f8d9376fd31be2a6c28f308b,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTDJNdWlrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--286cde4637aab750c5ce2fbc2860702b9053eb17/dd7a8ea2d345b835e6e46a0c72ebd396.png,https://cards.theshow.com/mlb25/b4d6cca6f8d9376fd31be2a6c28f308b-baked.webp,,Tim Tawa,,Bronze,Diamondbacks,ARI,65,Live,,2017,3B,"2B, SS, LF, CF, RF",13,25,R,R,196 lbs,"5'11""",Oregon,True,0,0,0,0,0,0,0,10,10,40,39,36,47,54,45,40,39,35,82,0,68,67,66,65,0,69,39,34,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWpXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d3db1dc8d116c4468b341d830c16e4999699f291/shield-common.webp,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWZXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--bac2cd0baa8ed3fe0a755d6415f4b8175b174364/shield-bronze.webp,[],[],True,False,,,True,4.0,1,68,True,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
8857cf467e38ff4f1f36ded5f0a83946,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRTVxdWlrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--2c88011fffa7767c34f540fcb8066fc231c383aa/8cae0371f0fb906b6035066b6cd93038.png,https://cards.theshow.com/mlb25/8857cf467e38ff4f1f36ded5f0a83946-baked.webp,,Tink Hence,,Bronze,Cardinals,STL,68,Live,,2017,SP,,30,22,R,R,195 lbs,"6'1""",Arkansas,False,74,55,55,63,48,46,83,58,87,5,5,5,5,5,5,5,25,0,0,70,45,60,45,50,0,55,35,0,,,"[{'name': '4-Seam Fastball', 'speed': 96, 'control': 59, 'movement': 65}, {'name': '12-6 Curve', 'speed': 79, 'control': 50, 'movement': 55}, {'name': 'Circle Change', 'speed': 83, 'control': 75, 'movement': 87}, {'name': 'Slider', 'speed': 82, 'control': 51, 'movement': 62}]",[],True,False,,,False,,,68,False,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
afdc9ddabc55c001bb143d1f8204a733,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQVNIdWlrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--3e663d679262ec2d5bc5d1d7289392bf8c2ef6eb/ac1c215feb4a1b8b6a42f5c3bc5c256c.png,https://cards.theshow.com/mlb25/afdc9ddabc55c001bb143d1f8204a733-baked.webp,,Tirso Ornelas,,Bronze,Padres,SD,65,Live,,2017,LF,"CF, RF",21,24,L,R,200 lbs,"6'3""",Mexico,True,0,0,0,0,0,0,0,10,10,50,47,44,53,49,50,42,35,25,77,0,60,66,61,62,0,48,28,26,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWpXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d3db1dc8d116c4468b341d830c16e4999699f291/shield-common.webp,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWZXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--bac2cd0baa8ed3fe0a755d6415f4b8175b174364/shield-bronze.webp,[],[],True,False,,,False,,,65,False,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
582697fdad8f1dcf39baf8bb4d5d689d,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQU5UdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f8f37d970fa7036fa799acdf373ff3ed56ace39a/4513860d307feadaad3e416c467309a8.webp,https://cards.theshow.com/mlb25/582697fdad8f1dcf39baf8bb4d5d689d-baked.webp,,TJ Friedl,,Silver,Reds,CIN,78,Live,,2017,CF,"LF, RF",29,29,L,L,180 lbs,"5'10""",Pennsylvania,True,0,0,0,0,0,0,0,10,10,65,66,48,60,83,58,90,67,66,90,0,69,75,68,58,0,41,67,70,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWZXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--bac2cd0baa8ed3fe0a755d6415f4b8175b174364/shield-bronze.webp,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRWZXdUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--bac2cd0baa8ed3fe0a755d6415f4b8175b174364/shield-bronze.webp,[],"[{'name': 'Pinch Hitter', 'description': 'Excels at pinch hitting', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSnpsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--00c7fead48fa3f815a9b94cd7a30570dff7908b1/GPerk_PinchHitter.webp'}]",True,False,,,True,1.0,2,76,True,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
32577ef0e53cbce4d75e9c5240b7cf3b,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCUDE5dUNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--4644e7c46de9111cac1675cbe8dee342101f861c/a711daf2244702c28af771ff26f0c846.webp,https://cards.theshow.com/mlb25/32577ef0e53cbce4d75e9c5240b7cf3b-baked.webp,,Tobias Myers,,Bronze,Brewers,MIL,70,Live,,2017,RP,,36,26,R,R,217 lbs,"6'1""",Florida,False,76,93,67,52,70,62,67,69,94,10,7,8,4,10,10,9,36,7,0,75,46,54,43,50,0,34,5,4,,,"[{'name': '4-Seam Fastball', 'speed': 93, 'control': 84, 'movement': 90}, {'name': 'Cutter', 'speed': 89, 'control': 55, 'movement': 94}, {'name': 'Slider', 'speed': 85, 'control': 78, 'movement': 62}, {'name': 'Circle Change', 'speed': 81, 'control': 74, 'movement': 56}, {'name': '12-6 Curve', 'speed': 78, 'control': 56, 'movement': 52}]","[{'name': 'Pick Off Artist', 'description': 'Has an extremely effective pickoff move', 'img': 'https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSnZsMFNrPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--cc184e29d8389f2a3baec6086022d0b33cc9674c/GPerk_PickoffArtist.webp'}]",True,False,,,False,,,70,False,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
ff6d1b5b3af6380be53a3d677b773576,mlb_card,https://mlb25.theshow.com/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCUENLankwPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--ea6790b6dfddc5320a285aedae7f4df707aa8ca9/4012b3c83e8cd518d3ee5db674c1809d.png,https://cards.theshow.com/mlb25/ff6d1b5b3af6380be53a3d677b773576-baked.webp,,Tom Cosgrove,,Common,Cubs,CHC,64,Live,,2017,RP,,38,28,L,L,190 lbs,"6'2""",New York,False,24,30,80,55,59,73,66,57,67,9,11,7,8,16,10,8,36,8,0,68,48,45,46,53,0,38,9,7,,,"[{'name': 'Fastball Running', 'speed': 84, 'control': 61, 'movement': 64}, {'name': 'Sinker', 'speed': 90, 'control': 54, 'movement': 67}, {'name': '4-Seam Fastball', 'speed': 90, 'control': 57, 'movement': 62}]",[],True,False,,,False,,,64,False,True,CORE,True,0,"['COMMUNITY MARKET', 'DAILY LOGIN REWARD', 'THE SHOW PACK']"
