uuid,baked_img,name,rarity,team,team_short_name,ovr,display_position,age,bat_hand,throw_hand,weight,height,is_hitter,stamina,pitching_clutch,hits_per_bf,k_per_bf,bb_per_bf,hr_per_bf,pitch_velocity,pitch_control,pitch_movement,contact_left,contact_right,power_left,power_right,plate_vision,plate_discipline,batting_clutch,bunting_ability,drag_bunting_ability,hitting_durability,fielding_durability,fielding_ability,arm_strength,arm_accuracy,reaction_time,blocking,speed,baserunning_ability,baserunning_aggression,new_rank,year
0b26f605704ed98310afaabd33bc54f6,https://cards.theshow.com/mlb23/0b26f605704ed98310afaabd33bc54f6-baked.webp,Eli White,Bronze,Free Agents,FA,69,LF,28,R,R,195 lbs,"6'2""",True,0,0,0,0,0,0,0,10,10,32,38,39,52,32,60,24,40,30,70,0,93,77,75,92,0,99,34,90,69,2023
10679b97a8f2db36e7b53d45efe2620b,https://cards.theshow.com/mlb23/10679b97a8f2db36e7b53d45efe2620b-baked.webp,Elian Miranda,Common,Free Agents,FA,61,1B,23,R,R,200 lbs,"6'1""",True,0,0,0,0,0,0,0,10,10,50,46,43,40,52,30,42,22,17,77,0,59,66,65,55,0,58,26,18,61,2023
fc38db62c351e8c040429caca0a5a589,https://cards.theshow.com/mlb23/fc38db62c351e8c040429caca0a5a589-baked.webp,Elias Diaz,Bronze,Rockies,COL,74,C,32,R,R,223 lbs,"6'1""",True,0,0,0,0,0,0,0,10,10,48,92,51,57,67,49,78,35,25,64,0,41,84,59,40,57,35,0,10,74,2023
2a3d3ee7b160abddd6a60c9f1bb055cf,https://cards.theshow.com/mlb23/2a3d3ee7b160abddd6a60c9f1bb055cf-baked.webp,Elieser Hernandez,Bronze,Free Agents,FA,67,RP,27,R,R,214 lbs,"6'0""",False,72,48,50,60,75,30,74,66,86,2,0,0,0,0,7,0,75,13,0,73,55,67,59,45,0,38,0,8,67,2023
b54ce50a0533b03974bf5a41f221e569,https://cards.theshow.com/mlb23/b54ce50a0533b03974bf5a41f221e569-baked.webp,Elly De La Cruz,Silver,Reds,CIN,78,SS,21,S,R,200 lbs,"6'5""",True,0,0,0,0,0,0,0,10,10,46,67,48,65,33,58,63,37,28,70,0,72,99,70,67,0,99,80,99,78,2023
db3d469ec356e3063d50ba53fddc419b,https://cards.theshow.com/mlb23/db3d469ec356e3063d50ba53fddc419b-baked.webp,Eloy Jimenez,Bronze,White Sox,CWS,72,LF,26,R,R,240 lbs,"6'4""",True,0,0,0,0,0,0,0,10,10,78,76,65,66,66,49,82,35,25,75,0,44,45,52,39,0,42,0,12,72,2023
1e18b5b435fa0f6297789cee847d074c,https://cards.theshow.com/mlb23/1e18b5b435fa0f6297789cee847d074c-baked.webp,Elvis Andrus,Bronze,White Sox,CWS,73,2B,34,R,R,210 lbs,"6'0""",True,0,0,0,0,0,0,0,10,10,69,60,53,42,77,52,58,35,26,91,0,70,54,75,75,0,32,49,72,73,2023
6a4b27443f2c662d6e8401503d8b15e1,https://cards.theshow.com/mlb23/6a4b27443f2c662d6e8401503d8b15e1-baked.webp,Elvis Peguero,Bronze,Brewers,MIL,72,RP,26,R,R,237 lbs,"6'5""",False,29,76,79,65,62,54,71,47,56,16,12,10,5,11,13,12,37,12,0,78,46,66,45,54,0,38,9,4,72,2023
048574d61377b6b4f3cd0a7d9f9080a1,https://cards.theshow.com/mlb23/048574d61377b6b4f3cd0a7d9f9080a1-baked.webp,Emilio Pagan,Bronze,Twins,MIN,71,RP,31,L,R,208 lbs,"6'2""",False,27,75,70,69,60,41,81,73,90,0,0,0,0,0,0,0,63,1,0,73,56,72,52,35,0,25,0,4,71,2023
8097c99f0e839a5729a10ed6629d5df1,https://cards.theshow.com/mlb23/8097c99f0e839a5729a10ed6629d5df1-baked.webp,Emmanuel Clase,Silver,Guardians,CLE,75,CP,25,R,R,206 lbs,"6'2""",False,25,80,75,56,80,84,99,86,97,0,0,0,0,2,0,0,29,8,0,95,45,99,38,35,0,42,0,8,75,2023
72454941bec768ea77b321583263c259,https://cards.theshow.com/mlb23/72454941bec768ea77b321583263c259-baked.webp,Emmanuel Rivera,Bronze,Diamondbacks,ARI,73,3B,26,R,R,225 lbs,"6'2""",True,0,0,0,0,0,0,0,10,10,90,67,48,44,68,44,84,35,25,62,0,68,71,67,62,0,47,6,32,73,2023
432a594460b49f65d0da019dbb42c22e,https://cards.theshow.com/mlb23/432a594460b49f65d0da019dbb42c22e-baked.webp,Emmet Sheehan,Bronze,Dodgers,LAD,67,RP,23,R,R,220 lbs,"6'5""",False,78,70,80,48,52,53,71,51,55,7,4,5,3,6,6,7,36,8,0,81,57,55,56,49,0,48,4,3,67,2023
868ad433e4d5e314878ed970d9ff06b8,https://cards.theshow.com/mlb23/868ad433e4d5e314878ed970d9ff06b8-baked.webp,Ender Inciarte,Common,Free Agents,FA,64,CF,32,L,L,190 lbs,"5'11""",True,0,0,0,0,0,0,0,10,10,44,47,30,35,76,58,68,55,55,95,0,58,63,59,61,0,37,27,34,64,2023
7dad0c6bd8c7227c5f210187d297b375,https://cards.theshow.com/mlb23/7dad0c6bd8c7227c5f210187d297b375-baked.webp,Endy Rodriguez,Bronze,Pirates,PIT,69,C,22,S,R,200 lbs,"6'0""",True,0,0,0,0,0,0,0,10,10,43,63,50,49,48,55,49,29,24,55,0,66,69,66,66,55,51,10,26,69,2023
4f03dae4f1f28deb53f7004c6d7cd132,https://cards.theshow.com/mlb23/4f03dae4f1f28deb53f7004c6d7cd132-baked.webp,Enmanuel Valdez,Bronze,Red Sox,BOS,67,3B,24,L,R,191 lbs,"5'8""",True,0,0,0,0,0,0,0,10,10,48,55,54,57,38,32,29,34,26,65,0,60,66,61,62,0,67,38,34,67,2023
20d1e8b66ffbca4cddf6d38fc5d0a2e7,https://cards.theshow.com/mlb23/20d1e8b66ffbca4cddf6d38fc5d0a2e7-baked.webp,Enoli Paredes,Common,Astros,HOU,64,CP,27,R,R,171 lbs,"5'11""",False,45,65,68,58,45,61,78,47,85,0,0,0,0,2,0,0,30,25,0,70,25,60,30,25,0,30,0,0,64,2023
577c5dea823ca5a95c6bb47aa449783e,https://cards.theshow.com/mlb23/577c5dea823ca5a95c6bb47aa449783e-baked.webp,Enrique Hernandez,Silver,Dodgers,LAD,75,SS,31,R,R,195 lbs,"5'11""",True,0,0,0,0,0,0,0,10,10,60,54,42,50,69,49,58,41,28,82,0,79,82,81,99,0,47,2,8,75,2023
a2a49c60708c71e83da6ec2c5a04e1b6,https://cards.theshow.com/mlb23/a2a49c60708c71e83da6ec2c5a04e1b6-baked.webp,Enyel De Los Santos,Bronze,Guardians,CLE,71,RP,27,R,R,235 lbs,"6'3""",False,27,65,82,65,58,72,80,78,85,0,0,0,0,1,0,0,37,18,0,62,35,71,46,37,0,38,0,8,71,2023
9c22af1bb897b79d9f03036f0ee05547,https://cards.theshow.com/mlb23/9c22af1bb897b79d9f03036f0ee05547-baked.webp,Erasmo Ramirez,Bronze,Free Agents,FA,69,RP,32,R,R,220 lbs,"6'0""",False,30,73,64,43,86,53,86,57,71,0,2,0,0,0,0,2,61,2,0,79,49,79,44,44,0,14,0,0,69,2023
dd60e4648b86c10774d7f6ca9bb4d7ff,https://cards.theshow.com/mlb23/dd60e4648b86c10774d7f6ca9bb4d7ff-baked.webp,Eric De La Rosa,Bronze,Free Agents,FA,65,CF,25,R,R,186 lbs,"6'3""",True,0,0,0,0,0,0,0,7,10,50,47,34,30,39,28,38,46,42,66,0,74,68,66,79,0,87,46,42,65,2023
708a1db461785fc4ed8dcea6872bf7bf,https://cards.theshow.com/mlb23/708a1db461785fc4ed8dcea6872bf7bf-baked.webp,Eric Haase,Bronze,Free Agents,FA,74,C,30,R,R,210 lbs,"5'10""",True,0,0,0,0,0,0,0,10,10,67,58,65,52,52,48,54,34,15,67,0,58,79,74,52,67,64,4,8,74,2023
e30c46c74abc956f6127d428daf4cfbd,https://cards.theshow.com/mlb23/e30c46c74abc956f6127d428daf4cfbd-baked.webp,Eric Hosmer,Bronze,Free Agents,FA,70,1B,33,L,L,226 lbs,"6'4""",True,0,0,0,0,0,0,0,10,10,75,60,41,50,71,49,82,35,29,92,0,60,42,70,58,0,30,8,16,70,2023
362bb9e85bfd59d170c7367d97e2b515,https://cards.theshow.com/mlb23/362bb9e85bfd59d170c7367d97e2b515-baked.webp,Eric Lauer,Bronze,Brewers,MIL,71,SP,27,R,L,209 lbs,"6'3""",False,76,52,60,58,60,50,69,74,88,0,5,11,19,0,36,1,99,25,0,78,56,56,54,43,0,39,0,12,71,2023
794029ce0ca4a8ed5ab2250eade9b61f,https://cards.theshow.com/mlb23/794029ce0ca4a8ed5ab2250eade9b61f-baked.webp,Eric Rivera,Common,Free Agents,FA,63,RF,25,R,R,185 lbs,"6'0""",True,0,0,0,0,0,0,0,10,10,52,48,24,21,53,34,38,39,34,72,0,74,68,67,76,0,78,45,42,63,2023
a4d0649394c84ceb8b42b5f3987a333b,https://cards.theshow.com/mlb23/a4d0649394c84ceb8b42b5f3987a333b-baked.webp,Eric Stout,Common,Free Agents,FA,48,RP,30,L,L,205 lbs,"6'3""",False,26,45,37,42,46,39,63,51,93,6,7,2,6,9,7,12,37,12,0,75,52,45,44,43,0,37,9,7,48,2023
70dc85deeed7896d1cd2b10ed44cb7c7,https://cards.theshow.com/mlb23/70dc85deeed7896d1cd2b10ed44cb7c7-baked.webp,Erich Uelmen,Common,Free Agents,FA,57,RP,26,R,R,195 lbs,"6'3""",False,62,55,54,50,38,59,88,52,84,13,12,11,8,12,10,11,39,8,0,76,60,66,48,65,0,33,9,7,57,2023
1ce7e1b08aefa82dca980ed52b550310,https://cards.theshow.com/mlb23/1ce7e1b08aefa82dca980ed52b550310-baked.webp,Erik Swanson,Silver,Blue Jays,TOR,75,RP,29,R,R,225 lbs,"6'3""",False,25,90,81,72,64,65,71,72,93,0,0,0,0,1,0,0,63,1,0,70,55,68,50,39,0,40,0,5,75,2023
e25478dab675b33e5441c59b2c44dfc4,https://cards.theshow.com/mlb23/e25478dab675b33e5441c59b2c44dfc4-baked.webp,Ernie Clement,Common,Blue Jays,TOR,64,2B,27,R,R,170 lbs,"6'0""",True,0,0,0,0,0,0,0,10,10,42,38,32,27,78,35,40,41,29,70,0,78,58,70,75,0,69,0,42,64,2023
0c1234c3719aff4c3dc2a799c6495ffe,https://cards.theshow.com/mlb23/0c1234c3719aff4c3dc2a799c6495ffe-baked.webp,Esteury Ruiz,Silver,Athletics,OAK,78,CF,24,R,R,169 lbs,"6'0""",True,0,0,0,0,0,0,0,10,10,84,63,38,30,72,34,101,32,27,79,0,71,64,61,67,0,97,99,99,78,2023
32df38d18d0df97f394f4b2b5fdca17d,https://cards.theshow.com/mlb23/32df38d18d0df97f394f4b2b5fdca17d-baked.webp,Estevan Florial,Bronze,Yankees,NYY,68,CF,25,L,R,195 lbs,"6'1""",True,0,0,0,0,0,0,0,10,10,48,49,48,55,35,48,52,39,25,77,0,69,67,53,68,0,78,40,53,68,2023
3cbc30ac3e2581b2bf74d28edefb5cc1,https://cards.theshow.com/mlb23/3cbc30ac3e2581b2bf74d28edefb5cc1-baked.webp,Ethan Roberts,Common,Free Agents,FA,55,RP,25,R,R,180 lbs,"5'10""",False,28,54,44,52,42,48,79,51,99,11,8,7,3,8,9,9,38,6,0,76,44,75,49,50,0,33,6,4,55,2023
09aa223930043d41701befd2405be618,https://cards.theshow.com/mlb23/09aa223930043d41701befd2405be618-baked.webp,Ethan Skender,Common,Free Agents,FA,60,3B,26,R,R,185 lbs,"5'11""",True,0,0,0,0,0,0,0,10,10,49,45,27,22,44,37,38,34,31,76,0,73,66,68,70,0,71,40,37,60,2023
9c652755d0405ed9e0455803b3a8b824,https://cards.theshow.com/mlb23/9c652755d0405ed9e0455803b3a8b824-baked.webp,Ethan Small,Common,Brewers,MIL,62,SP,26,L,L,200 lbs,"6'2""",False,76,60,49,57,34,62,65,55,72,11,16,8,12,14,12,8,38,8,0,65,55,45,56,50,0,33,16,7,62,2023
1fb5ae8891cf6a8b1d32d3f1121b34f2,https://cards.theshow.com/mlb23/1fb5ae8891cf6a8b1d32d3f1121b34f2-baked.webp,Eugenio Suarez,Bronze,Mariners,SEA,72,3B,31,R,R,213 lbs,"5'11""",True,0,0,0,0,0,0,0,10,10,63,54,65,72,37,69,56,35,25,92,0,75,63,84,67,0,27,3,26,72,2023
450e61ed9a950b1fc7e782fff7d2bc49,https://cards.theshow.com/mlb23/450e61ed9a950b1fc7e782fff7d2bc49-baked.webp,Eury Perez,Gold,Marlins,MIA,82,SP,19,R,R,220 lbs,"6'8""",False,72,116,78,73,64,101,76,60,68,13,11,7,3,8,9,6,36,11,0,75,46,77,48,40,0,37,5,4,82,2023
a0f56bb43799522951d7a3d3a5b4e597,https://cards.theshow.com/mlb23/a0f56bb43799522951d7a3d3a5b4e597-baked.webp,Evan Alexander,Common,Free Agents,FA,61,LF,25,L,L,175 lbs,"6'2""",True,0,0,0,0,0,0,0,10,10,40,43,24,34,46,28,36,29,24,68,0,74,66,65,69,0,74,38,34,61,2023
aeeccb23240a0d6ee5b5c0ef3e314a4a,https://cards.theshow.com/mlb23/aeeccb23240a0d6ee5b5c0ef3e314a4a-baked.webp,Evan Longoria,Silver,Diamondbacks,ARI,76,3B,37,R,R,213 lbs,"6'1""",True,0,0,0,0,0,0,0,10,10,84,55,95,69,49,61,48,54,25,76,0,68,34,77,72,0,36,2,8,76,2023
7b6a3f6dd3af2f09823e8ebcb0f52097,https://cards.theshow.com/mlb23/7b6a3f6dd3af2f09823e8ebcb0f52097-baked.webp,Evan Phillips,Diamond,Dodgers,LAD,87,RP,28,R,R,215 lbs,"6'2""",False,25,121,102,80,80,72,99,79,99,0,0,0,0,0,8,0,38,12,0,79,25,55,37,34,0,37,0,13,87,2023
2444e94c5ec2ca7d7653afc9d7fd21e4,https://cards.theshow.com/mlb23/2444e94c5ec2ca7d7653afc9d7fd21e4-baked.webp,Evan White,Bronze,Free Agents,FA,65,1B,26,R,L,219 lbs,"6'3""",True,0,0,0,0,0,0,0,10,10,38,42,52,60,24,65,42,30,30,80,0,86,45,73,89,0,67,25,25,65,2023
cd7678abe76fe8fa262d101dfcba3196,https://cards.theshow.com/mlb23/cd7678abe76fe8fa262d101dfcba3196-baked.webp,Ever Moya,Common,Free Agents,FA,56,RP,23,L,L,220 lbs,"6'5""",False,32,49,47,70,26,52,83,37,55,5,5,5,5,5,5,5,25,0,0,75,35,65,45,35,0,45,25,0,56,2023
26d3af810451fadd294aff0f8e5cdee7,https://cards.theshow.com/mlb23/26d3af810451fadd294aff0f8e5cdee7-baked.webp,Everson Pereira,Bronze,Yankees,NYY,66,CF,21,R,R,191 lbs,"6'0""",True,0,0,0,0,0,0,0,10,10,50,55,40,46,44,44,38,35,27,64,0,62,65,54,65,0,74,39,34,66,2023
046d4d3fe420aa00e24349c554a9f279,https://cards.theshow.com/mlb23/046d4d3fe420aa00e24349c554a9f279-baked.webp,Ezequiel Duran,Silver,Rangers,TEX,79,2B,23,R,R,185 lbs,"5'11""",True,0,0,0,0,0,0,0,10,10,85,78,76,56,52,38,68,34,31,80,0,74,99,60,70,0,84,8,25,79,2023
2ca500bb14c5c11f3dcf977b5043734e,https://cards.theshow.com/mlb23/2ca500bb14c5c11f3dcf977b5043734e-baked.webp,Ezequiel Tovar,Silver,Rockies,COL,76,SS,21,R,R,162 lbs,"6'0""",True,0,0,0,0,0,0,0,10,10,70,65,65,47,53,33,72,28,31,80,0,85,73,72,76,0,63,19,34,76,2023
a01ec05b04f3886bded782c17fa48396,https://cards.theshow.com/mlb23/a01ec05b04f3886bded782c17fa48396-baked.webp,Fabricio Macias,Common,Free Agents,FA,63,LF,25,R,R,188 lbs,"6'0""",True,0,0,0,0,0,0,0,10,10,50,44,39,34,46,29,38,43,42,81,0,65,66,64,73,0,77,43,41,63,2023
def6feabfe6b1da4025c2152c03aa83e,https://cards.theshow.com/mlb23/def6feabfe6b1da4025c2152c03aa83e-baked.webp,Felix Bautista,Diamond,Orioles,BAL,92,CP,27,R,R,285 lbs,"6'8""",False,27,121,116,120,45,75,99,82,92,0,0,0,0,2,0,0,36,7,0,80,35,87,41,36,0,38,0,7,92,2023
c8ae91f274ec9f088a28c82a5ed2eb40,https://cards.theshow.com/mlb23/c8ae91f274ec9f088a28c82a5ed2eb40-baked.webp,Fernando Abad,Bronze,Free Agents,FA,66,RP,36,L,L,235 lbs,"6'2""",False,23,62,69,63,53,56,76,57,62,5,9,4,8,12,8,13,29,25,0,77,44,49,29,49,0,38,9,7,66,2023
c0555098bc5bf56e5d5105e4f9ba0e5c,https://cards.theshow.com/mlb23/c0555098bc5bf56e5d5105e4f9ba0e5c-baked.webp,Fernando Cruz,Bronze,Reds,CIN,68,RP,33,R,R,237 lbs,"6'2""",False,23,55,69,73,48,44,81,48,80,5,3,8,4,3,4,3,39,7,0,78,55,56,56,43,0,39,5,4,68,2023
aacfe532ad5037a09894ea841d6ff2ba,https://cards.theshow.com/mlb23/aacfe532ad5037a09894ea841d6ff2ba-baked.webp,Fernando Tatis Jr.,Diamond,Padres,SD,89,RF,23,R,R,217 lbs,"6'3""",True,0,0,0,0,0,0,0,10,10,91,62,80,65,63,58,79,45,45,79,0,90,99,99,82,0,90,94,90,89,2023
889c522de6762367fdbcd152e4c381c7,https://cards.theshow.com/mlb23/889c522de6762367fdbcd152e4c381c7-baked.webp,Ford Proctor,Bronze,Free Agents,FA,65,C,26,L,R,195 lbs,"6'1""",True,0,0,0,0,0,0,0,10,10,34,48,37,45,43,34,65,35,25,75,0,60,66,62,61,60,72,29,24,65,2023
c0ed40c1744035add0f3b4a4162118a7,https://cards.theshow.com/mlb23/c0ed40c1744035add0f3b4a4162118a7-baked.webp,Forrest Wall,Bronze,Braves,ATL,66,CF,27,L,R,195 lbs,"6'1""",True,0,0,0,0,0,0,0,10,10,48,52,32,47,42,56,35,32,32,76,0,65,61,49,55,0,85,70,72,66,2023
2acb3374193eacfdc8c704b0faab6fee,https://cards.theshow.com/mlb23/2acb3374193eacfdc8c704b0faab6fee-baked.webp,Forrest Whitley,Common,Astros,HOU,63,SP,25,R,R,238 lbs,"6'7""",False,77,52,47,49,45,48,83,63,70,6,6,5,7,10,13,8,20,4,0,78,36,44,39,34,0,27,0,0,63,2023
11659e33d85b46e21d8feb1eed9c9060,https://cards.theshow.com/mlb23/11659e33d85b46e21d8feb1eed9c9060-baked.webp,Foster Griffin,Common,Free Agents,FA,61,SP,27,R,L,225 lbs,"6'3""",False,79,32,45,46,51,52,65,53,57,0,0,0,0,0,0,0,10,0,0,78,38,46,38,37,0,20,0,5,61,2023
f53203e7da73bf0970140a39c986231f,https://cards.theshow.com/mlb23/f53203e7da73bf0970140a39c986231f-baked.webp,Framber Valdez,Gold,Astros,HOU,81,SP,29,R,L,239 lbs,"5'11""",False,92,72,75,61,72,72,92,79,99,0,0,0,0,0,0,0,64,0,0,74,54,68,49,39,0,42,0,13,81,2023
0696fd21373de4199e8b8e448ac37d8f,https://cards.theshow.com/mlb23/0696fd21373de4199e8b8e448ac37d8f-baked.webp,Franchy Cordero,Bronze,Free Agents,FA,72,LF,28,L,R,225 lbs,"6'3""",True,0,0,0,0,0,0,0,10,10,46,54,56,68,38,65,70,54,34,77,0,59,65,69,64,0,76,8,40,72,2023
2d5c9e72cf23f2dc4f23ae0b2dd033cc,https://cards.theshow.com/mlb23/2d5c9e72cf23f2dc4f23ae0b2dd033cc-baked.webp,Francisco Alvarez,Gold,Mets,NYM,81,C,21,R,R,233 lbs,"5'10""",True,0,0,0,0,0,0,0,10,10,34,55,70,97,53,59,59,35,25,78,0,83,66,62,74,72,45,16,12,81,2023
63a5d8b342578049277514e3d739d968,https://cards.theshow.com/mlb23/63a5d8b342578049277514e3d739d968-baked.webp,Francisco Lindor,Diamond,Mets,NYM,87,SS,29,S,R,190 lbs,"5'11""",True,0,0,0,0,0,0,0,10,10,78,60,107,60,67,67,64,44,33,98,0,90,60,87,85,0,68,76,72,87,2023
f7a97aa3f21a2a44a7637cf6ad21faae,https://cards.theshow.com/mlb23/f7a97aa3f21a2a44a7637cf6ad21faae-baked.webp,Francisco Mejia,Bronze,Rays,TB,74,C,27,S,R,188 lbs,"5'8""",True,0,0,0,0,0,0,0,10,10,84,53,42,60,62,34,66,45,45,82,0,54,92,52,53,66,48,0,25,74,2023
28d02beb804f736d946248dd3a88e2ee,https://cards.theshow.com/mlb23/28d02beb804f736d946248dd3a88e2ee-baked.webp,Francisco Morales,Bronze,Free Agents,FA,66,SP,23,R,R,185 lbs,"6'4""",False,74,57,58,62,37,42,79,47,84,17,13,9,7,11,10,16,37,8,0,80,54,53,59,50,0,28,18,9,66,2023
983cd81ec2c17866af72cedf01983be7,https://cards.theshow.com/mlb23/983cd81ec2c17866af72cedf01983be7-baked.webp,Francisco Perez,Common,Athletics,OAK,58,CP,25,S,L,217 lbs,"6'2""",False,27,35,25,60,78,99,69,51,81,8,10,4,8,12,12,5,34,9,0,64,44,54,46,56,0,35,7,4,58,2023
4ef6af17b4db59358bc4b9724e9db08e,https://cards.theshow.com/mlb23/4ef6af17b4db59358bc4b9724e9db08e-baked.webp,Frank German,Common,Free Agents,FA,63,SP,25,R,R,195 lbs,"6'2""",False,73,36,48,53,45,35,92,49,83,9,5,8,4,9,5,6,42,14,0,68,38,35,28,27,0,30,8,4,63,2023
ae56d77a2e9a6927aa1873660ff1df94,https://cards.theshow.com/mlb23/ae56d77a2e9a6927aa1873660ff1df94-baked.webp,Frankie Montas,Silver,Yankees,NYY,75,SP,30,R,R,255 lbs,"6'2""",False,78,66,58,57,67,64,99,69,80,0,0,0,0,0,5,0,61,3,0,74,56,68,54,36,0,25,0,10,75,2023
d3cd9f83478b35b3c20f2b69541da1b8,https://cards.theshow.com/mlb23/d3cd9f83478b35b3c20f2b69541da1b8-baked.webp,Franmil Reyes,Bronze,Free Agents,FA,66,LF,27,R,R,265 lbs,"6'5""",True,0,0,0,0,0,0,0,10,10,60,52,65,66,37,60,54,35,25,72,0,50,60,36,52,0,42,9,22,66,2023
58f7f8fa579b1975997cb4392e9eb092,https://cards.theshow.com/mlb23/58f7f8fa579b1975997cb4392e9eb092-baked.webp,Freddie Freeman,Diamond,Dodgers,LAD,91,1B,33,L,R,220 lbs,"6'5""",True,0,0,0,0,0,0,0,10,10,105,108,90,62,76,69,115,35,25,97,0,63,52,87,59,0,48,76,60,91,2023
7d8ca8ec6ce1b4f91fdc8d2a58e5725a,https://cards.theshow.com/mlb23/7d8ca8ec6ce1b4f91fdc8d2a58e5725a-baked.webp,Freddy Fermin,Bronze,Free Agents,FA,74,C,27,R,R,200 lbs,"5'9""",True,0,0,0,0,0,0,0,10,10,63,75,52,56,60,41,67,11,14,73,0,65,64,61,57,65,50,6,12,74,2023
127dd14e8535570664af54cccb4d55c8,https://cards.theshow.com/mlb23/127dd14e8535570664af54cccb4d55c8-baked.webp,Freddy Pacheco,Common,Free Agents,FA,54,RP,24,R,R,203 lbs,"5'11""",False,26,46,52,48,42,53,71,49,54,12,11,8,5,11,15,10,35,7,0,76,46,56,43,48,0,38,7,5,54,2023
291806ebb9de8fe92dc92a02a2b46b5a,https://cards.theshow.com/mlb23/291806ebb9de8fe92dc92a02a2b46b5a-baked.webp,Freddy Peralta,Gold,Brewers,MIL,81,SP,26,R,R,196 lbs,"6'0""",False,80,65,83,77,62,61,66,79,73,2,0,0,0,1,13,0,59,16,0,71,44,65,43,38,0,42,0,4,81,2023
dff3027e24f6032f5f32a14c1a90e380,https://cards.theshow.com/mlb23/dff3027e24f6032f5f32a14c1a90e380-baked.webp,Freddy Tarnok,Common,Free Agents,FA,63,SP,24,R,R,185 lbs,"6'3""",False,74,41,47,58,37,42,86,44,63,9,6,0,0,8,3,5,15,1,0,37,38,70,69,22,0,28,9,44,63,2023
b8b720167bfacf076c802ae3853bd2d9,https://cards.theshow.com/mlb23/b8b720167bfacf076c802ae3853bd2d9-baked.webp,Freddy Valdez,Common,Free Agents,FA,63,RF,21,R,R,212 lbs,"6'3""",True,0,0,0,0,0,0,0,10,10,31,34,62,63,28,22,30,37,25,83,0,44,69,63,59,0,58,48,31,63,2023
91c0bebdd35649c8a56385b390f004d9,https://cards.theshow.com/mlb23/91c0bebdd35649c8a56385b390f004d9-baked.webp,Freudis Nova,Common,Free Agents,FA,64,SS,23,R,R,180 lbs,"6'1""",True,0,0,0,0,0,0,0,10,10,54,50,35,30,41,22,36,38,36,71,0,74,68,75,70,0,74,39,35,64,2023
f7e7c086e6e8e8f319179d602e0cc670,https://cards.theshow.com/mlb23/f7e7c086e6e8e8f319179d602e0cc670-baked.webp,Gabe Holt,Common,Free Agents,FA,63,2B,25,L,R,175 lbs,"5'11""",True,0,0,0,0,0,0,0,10,10,50,53,20,26,45,54,39,37,35,73,0,74,66,68,75,0,74,36,34,63,2023
dbd9bdc38e07d1fb42cd408fa8254779,https://cards.theshow.com/mlb23/dbd9bdc38e07d1fb42cd408fa8254779-baked.webp,Gabe Klobosits,Common,Free Agents,FA,55,RP,27,L,R,254 lbs,"6'8""",False,38,45,52,48,46,53,77,53,71,7,9,8,12,9,4,6,38,9,0,78,53,55,48,40,0,38,12,10,55,2023
08917f0298e9037da5c30767a4813068,https://cards.theshow.com/mlb23/08917f0298e9037da5c30767a4813068-baked.webp,Gabe Speier,Silver,Mariners,SEA,78,RP,27,L,L,200 lbs,"5'11""",False,25,80,71,70,85,62,90,59,87,11,16,4,9,11,8,9,39,8,0,81,46,44,38,44,0,38,6,4,78,2023
8b6232df74c27c649d36916147b9c5bb,https://cards.theshow.com/mlb23/8b6232df74c27c649d36916147b9c5bb-baked.webp,Gabriel Arias,Bronze,Guardians,CLE,70,SS,23,R,R,217 lbs,"6'1""",True,0,0,0,0,0,0,0,10,10,34,75,45,60,33,70,45,36,32,68,0,61,80,58,67,0,74,38,35,70,2023
246483102c9970dff69e93be7e70d135,https://cards.theshow.com/mlb23/246483102c9970dff69e93be7e70d135-baked.webp,Gabriel Moreno,Diamond,Diamondbacks,ARI,86,C,23,R,R,195 lbs,"5'11""",True,0,0,0,0,0,0,0,10,10,120,65,65,52,67,55,97,35,25,78,0,85,69,90,80,92,56,17,15,86,2023
c0cd217ac69717b4c8a8ab121999d070,https://cards.theshow.com/mlb23/c0cd217ac69717b4c8a8ab121999d070-baked.webp,Garrett Acton,Common,Free Agents,FA,57,RP,24,L,R,215 lbs,"6'3""",False,29,45,53,55,48,56,67,52,56,7,10,2,9,11,10,9,38,8,0,77,44,55,50,46,0,38,11,8,57,2023
e047568bb33c42a8979f0569534f716c,https://cards.theshow.com/mlb23/e047568bb33c42a8979f0569534f716c-baked.webp,Garrett Cleavinger,Silver,Rays,TB,78,RP,28,R,L,220 lbs,"6'1""",False,30,80,101,75,46,47,99,62,94,0,0,0,0,0,0,0,27,22,0,79,36,55,46,46,0,40,0,0,78,2023
0d822563fd9d5c15ca4eb10197fc2407,https://cards.theshow.com/mlb23/0d822563fd9d5c15ca4eb10197fc2407-baked.webp,Garrett Cooper,Bronze,Padres,SD,74,1B,32,R,R,235 lbs,"6'5""",True,0,0,0,0,0,0,0,10,10,100,57,55,65,47,43,79,35,25,73,0,81,38,73,70,0,36,2,12,74,2023
64feef79bc21673236d833505566c36d,https://cards.theshow.com/mlb23/64feef79bc21673236d833505566c36d-baked.webp,Garrett Crochet,Bronze,White Sox,CWS,69,RP,23,L,L,230 lbs,"6'6""",False,25,70,76,68,49,90,87,83,95,0,0,0,0,2,0,0,35,8,0,67,46,77,48,43,0,38,8,7,69,2023
